,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
1015,April,23,17:30:00,1.0,138.0,0.0,0.0,351.87
1016,April,23,18:00:00,0.8819,144.0,0.0,0.0,299.65
1017,April,23,18:30:00,0.9867,76.0,1.0,0.0132,374.39
1018,April,23,19:00:00,0.9286,71.0,1.0,0.0141,390.17
1019,April,23,19:30:00,0.8182,58.0,3.0,0.0517,325.96
1020,April,23,20:00:00,0.7826,47.0,1.0,0.0213,292.07
1021,April,23,20:30:00,0.875,32.0,0.0,0.0,251.16
1022,April,23,21:00:00,0.9524,26.0,5.0,0.1923,424.1
1023,April,23,21:30:00,0.9545,24.0,2.0,0.0833,323.59
1024,April,23,22:00:00,1.0,3.0,0.0,0.0,615.67
1025,April,23,22:30:00,0.2857,8.0,1.0,0.125,235.43
1026,April,23,23:00:00,0.4,5.0,0.0,0.0,211.8
1027,April,23,23:30:00,0.9,10.0,0.0,0.0,217.4
1028,April,24,00:00:00,1.0,1.0,0.0,0.0,83.0
1029,April,24,00:30:00,1.0,1.0,0.0,0.0,392.0
1030,April,24,01:00:00,1.0,4.0,0.0,0.0,196.25
1031,April,24,01:30:00,1.0,1.0,0.0,0.0,293.0
1032,April,24,03:00:00,1.0,2.0,0.0,0.0,345.0
1033,April,24,03:30:00,1.0,3.0,0.0,0.0,73.33
1034,April,24,05:00:00,1.0,1.0,0.0,0.0,298.0
1035,April,24,05:30:00,1.0,2.0,0.0,0.0,251.5
1036,April,24,06:00:00,1.0,3.0,0.0,0.0,174.33
1037,April,24,06:30:00,0.0,2.0,0.0,0.0,436.5
1038,April,24,07:00:00,0.8571,7.0,0.0,0.0,208.29
1039,April,24,07:30:00,0.8676,71.0,3.0,0.0423,260.34
1040,April,24,08:00:00,0.4407,64.0,5.0,0.0781,339.36
1041,April,24,08:30:00,0.5398,115.0,2.0,0.0174,346.22
1042,April,24,09:00:00,0.9252,149.0,2.0,0.0134,318.25
1043,April,24,09:30:00,0.7405,188.0,3.0,0.016,301.63
1044,April,24,10:00:00,0.8092,153.0,1.0,0.0065,274.4
1045,April,24,10:30:00,0.8626,214.0,3.0,0.014,299.21
1046,April,24,11:00:00,0.9415,189.0,1.0,0.0053,306.04
1047,April,24,11:30:00,0.823,214.0,5.0,0.0234,326.58
1048,April,24,12:00:00,0.7991,220.0,1.0,0.0045,327.16
1049,April,24,12:30:00,0.9822,226.0,1.0,0.0044,308.28
1050,April,24,13:00:00,0.9854,205.0,0.0,0.0,329.27
1051,April,24,13:30:00,0.7892,229.0,6.0,0.0262,332.23
1052,April,24,14:00:00,0.8977,218.0,3.0,0.0138,364.72
1053,April,24,14:30:00,0.9272,207.0,1.0,0.0048,309.29
1054,April,24,15:00:00,0.8378,188.0,3.0,0.016,360.58
1055,April,24,15:30:00,0.8738,214.0,0.0,0.0,333.75
1056,April,24,16:00:00,0.7225,200.0,9.0,0.045,316.52
1057,April,24,16:30:00,0.6857,219.0,9.0,0.0411,350.61
1058,April,24,17:00:00,0.8361,186.0,3.0,0.0161,346.33
1059,April,24,17:30:00,0.9308,132.0,2.0,0.0152,303.97
1060,April,24,18:00:00,0.9845,129.0,0.0,0.0,356.68
1061,April,24,18:30:00,1.0,82.0,1.0,0.0122,288.15
1062,April,24,19:00:00,0.9714,70.0,0.0,0.0,331.61
1063,April,24,19:30:00,0.9767,43.0,0.0,0.0,286.16
1064,April,24,20:00:00,1.0,48.0,1.0,0.0208,311.34
1065,April,24,20:30:00,0.8519,27.0,0.0,0.0,354.37
1066,April,24,21:00:00,1.0,22.0,0.0,0.0,249.64
1067,April,24,21:30:00,1.0,13.0,0.0,0.0,316.54
1068,April,24,22:00:00,1.0,5.0,0.0,0.0,270.4
1069,April,24,22:30:00,1.0,10.0,1.0,0.1,278.11
1070,April,24,23:00:00,0.6667,10.0,1.0,0.1,464.67
1071,April,24,23:30:00,1.0,7.0,0.0,0.0,154.29
1072,April,25,00:00:00,1.0,7.0,0.0,0.0,211.43
1073,April,25,00:30:00,1.0,3.0,0.0,0.0,767.67
1074,April,25,01:00:00,1.0,1.0,0.0,0.0,69.0
1075,April,25,02:30:00,1.0,1.0,0.0,0.0,308.0
1076,April,25,04:00:00,,1.0,1.0,1.0,
1077,April,25,04:30:00,1.0,1.0,0.0,0.0,1134.0
1078,April,25,05:00:00,1.0,1.0,0.0,0.0,383.0
1079,April,25,06:00:00,1.0,6.0,1.0,0.1667,206.4
1080,April,25,06:30:00,0.0,2.0,1.0,0.5,321.0
1081,April,25,07:00:00,0.5,10.0,2.0,0.2,291.25
1082,April,25,07:30:00,0.7143,16.0,2.0,0.125,365.07
1083,April,25,08:00:00,0.8889,36.0,0.0,0.0,243.78
1084,April,25,08:30:00,0.9726,73.0,0.0,0.0,253.53
1085,April,25,09:00:00,0.9902,102.0,0.0,0.0,317.28
1086,April,25,09:30:00,0.9015,134.0,2.0,0.0149,273.98
1087,April,25,10:00:00,0.7143,165.0,4.0,0.0242,329.51
1088,April,25,10:30:00,0.9844,192.0,0.0,0.0,290.64
1089,April,25,11:00:00,1.0,192.0,0.0,0.0,280.59
1090,April,25,11:30:00,0.8711,196.0,2.0,0.0102,301.99
1091,April,25,12:00:00,0.9697,234.0,3.0,0.0128,292.7
1092,April,25,12:30:00,0.7511,242.0,9.0,0.0372,326.92
1093,April,25,13:00:00,0.7699,233.0,7.0,0.03,366.81
1094,April,25,13:30:00,0.9384,214.0,3.0,0.014,327.2
1095,April,25,14:00:00,0.7874,256.0,2.0,0.0078,305.04
1096,April,25,14:30:00,0.9078,221.0,4.0,0.0181,323.68
1097,April,25,15:00:00,0.9099,225.0,3.0,0.0133,306.4
1098,April,25,15:30:00,0.8257,248.0,7.0,0.0282,328.57
1099,April,25,16:00:00,0.9213,217.0,1.0,0.0046,343.0
1100,April,25,16:30:00,0.9949,197.0,2.0,0.0102,322.78
1101,April,25,17:00:00,0.8824,188.0,1.0,0.0053,326.93
1102,April,25,17:30:00,0.7485,176.0,9.0,0.0511,303.96
1103,April,25,18:00:00,0.7273,148.0,5.0,0.0338,366.2
1104,April,25,18:30:00,0.9008,123.0,2.0,0.0163,315.64
1105,April,25,19:00:00,0.8333,97.0,1.0,0.0103,319.99
1106,April,25,19:30:00,0.9394,67.0,1.0,0.0149,348.08
1107,April,25,20:00:00,0.925,41.0,1.0,0.0244,429.33
1108,April,25,20:30:00,0.9394,33.0,0.0,0.0,412.39
1109,April,25,21:00:00,0.7727,23.0,1.0,0.0435,221.5
1110,April,25,21:30:00,0.9524,21.0,0.0,0.0,301.1
1111,April,25,22:00:00,0.9167,24.0,0.0,0.0,328.08
1112,April,25,22:30:00,0.5455,14.0,3.0,0.2143,404.45
1113,April,25,23:00:00,0.125,15.0,7.0,0.4667,462.13
1114,April,25,23:30:00,0.6667,12.0,3.0,0.25,396.0
1115,April,26,00:00:00,1.0,7.0,0.0,0.0,322.57
1116,April,26,00:30:00,1.0,3.0,0.0,0.0,255.33
1117,April,26,01:00:00,1.0,3.0,0.0,0.0,298.33
1118,April,26,01:30:00,1.0,2.0,0.0,0.0,151.5
1119,April,26,02:00:00,1.0,1.0,0.0,0.0,55.0
1120,April,26,02:30:00,1.0,3.0,0.0,0.0,531.33
1121,April,26,04:30:00,1.0,1.0,0.0,0.0,289.0
1122,April,26,05:30:00,1.0,4.0,0.0,0.0,130.75
1123,April,26,06:30:00,1.0,2.0,0.0,0.0,373.5
1124,April,26,07:00:00,1.0,7.0,0.0,0.0,208.14
1125,April,26,07:30:00,1.0,7.0,1.0,0.1429,308.5
1126,April,26,08:00:00,1.0,23.0,0.0,0.0,263.0
1127,April,26,08:30:00,1.0,40.0,0.0,0.0,299.68
1128,April,26,09:00:00,1.0,60.0,0.0,0.0,247.27
1129,April,26,09:30:00,0.9861,72.0,0.0,0.0,266.17
1130,April,26,10:00:00,0.925,80.0,0.0,0.0,338.23
1131,April,26,10:30:00,0.9358,110.0,1.0,0.0091,305.94
1132,April,26,11:00:00,0.8452,157.0,2.0,0.0127,314.78
1133,April,26,11:30:00,0.9793,147.0,2.0,0.0136,282.23
1134,April,26,12:00:00,0.745,156.0,7.0,0.0449,280.28
1135,April,26,12:30:00,0.511,186.0,4.0,0.0215,310.18
1136,April,26,13:00:00,0.9804,154.0,1.0,0.0065,359.39
1137,April,26,13:30:00,1.0,181.0,0.0,0.0,312.88
1138,April,26,14:00:00,0.9869,153.0,0.0,0.0,310.84
1139,April,26,14:30:00,0.9769,130.0,0.0,0.0,351.46
1140,April,26,15:00:00,,161.0,0.0,0.0,311.5
1141,April,26,15:30:00,,175.0,0.0,0.0,309.11
1142,April,26,16:00:00,,153.0,1.0,0.0065,319.92
1143,April,26,16:30:00,,117.0,0.0,0.0,321.01
1144,April,26,17:00:00,0.746,131.0,5.0,0.0382,325.71
1145,April,26,17:30:00,0.9462,93.0,0.0,0.0,318.3
1146,April,26,18:00:00,0.8416,103.0,2.0,0.0194,342.74
1147,April,26,18:30:00,0.9506,81.0,0.0,0.0,343.73
1148,April,26,19:00:00,0.9403,67.0,0.0,0.0,307.18
1149,April,26,19:30:00,0.8302,53.0,0.0,0.0,377.26
1150,April,26,20:00:00,0.7755,49.0,0.0,0.0,361.47
1151,April,26,20:30:00,1.0,23.0,0.0,0.0,263.26
1152,April,26,21:00:00,0.9091,11.0,0.0,0.0,330.64
1153,April,26,21:30:00,0.85,20.0,0.0,0.0,302.1
1154,April,26,22:00:00,0.8333,12.0,0.0,0.0,347.25
1155,April,26,22:30:00,0.875,8.0,0.0,0.0,311.13
1156,April,26,23:00:00,0.5,4.0,0.0,0.0,454.0
1157,April,26,23:30:00,0.8333,6.0,0.0,0.0,199.5
1158,April,27,00:00:00,1.0,1.0,0.0,0.0,227.0
1159,April,27,00:30:00,0.6667,3.0,0.0,0.0,574.67
1160,April,27,01:00:00,1.0,3.0,0.0,0.0,506.33
1161,April,27,01:30:00,1.0,2.0,0.0,0.0,422.5
1162,April,27,02:00:00,1.0,2.0,0.0,0.0,161.0
1163,April,27,04:00:00,1.0,3.0,0.0,0.0,411.33
1164,April,27,05:30:00,1.0,3.0,0.0,0.0,196.0
1165,April,27,06:00:00,1.0,3.0,0.0,0.0,116.0
1166,April,27,06:30:00,1.0,4.0,0.0,0.0,217.25
1167,April,27,07:00:00,1.0,6.0,0.0,0.0,290.83
1168,April,27,07:30:00,1.0,6.0,0.0,0.0,615.83
1169,April,27,08:00:00,0.8182,11.0,0.0,0.0,270.45
1170,April,27,08:30:00,1.0,18.0,1.0,0.0556,246.06
1171,April,27,09:00:00,1.0,16.0,0.0,0.0,222.81
1172,April,27,09:30:00,1.0,17.0,0.0,0.0,289.65
1173,April,27,10:00:00,1.0,25.0,0.0,0.0,288.12
1174,April,27,10:30:00,1.0,35.0,0.0,0.0,352.74
1175,April,27,11:00:00,1.0,29.0,0.0,0.0,288.28
1176,April,27,11:30:00,1.0,33.0,0.0,0.0,264.55
1177,April,27,12:00:00,1.0,53.0,0.0,0.0,259.43
1178,April,27,12:30:00,1.0,64.0,0.0,0.0,262.89
1179,April,27,13:00:00,0.9342,76.0,0.0,0.0,311.74
1180,April,27,13:30:00,0.942,69.0,0.0,0.0,276.41
1181,April,27,14:00:00,0.9792,96.0,0.0,0.0,256.36
1182,April,27,14:30:00,0.9577,71.0,0.0,0.0,286.15
1183,April,27,15:00:00,0.75,90.0,2.0,0.0222,261.23
1184,April,27,15:30:00,0.5402,96.0,9.0,0.0938,338.22
1185,April,27,16:00:00,0.9524,84.0,0.0,0.0,283.06
1186,April,27,16:30:00,0.8182,67.0,1.0,0.0149,268.98
1187,April,27,17:00:00,0.8909,55.0,0.0,0.0,329.53
1188,April,27,17:30:00,0.9365,63.0,0.0,0.0,343.51
1189,April,27,18:00:00,1.0,37.0,0.0,0.0,315.46
1190,April,27,18:30:00,1.0,39.0,0.0,0.0,313.18
1191,April,27,19:00:00,0.9,31.0,1.0,0.0323,324.23
1192,April,27,19:30:00,0.95,40.0,0.0,0.0,266.38
1193,April,27,20:00:00,0.9,20.0,0.0,0.0,226.4
1194,April,27,20:30:00,1.0,25.0,0.0,0.0,314.76
1195,April,27,21:00:00,1.0,21.0,0.0,0.0,227.43
1196,April,27,21:30:00,1.0,13.0,0.0,0.0,230.31
1197,April,27,22:00:00,0.875,16.0,0.0,0.0,304.94
1198,April,27,22:30:00,0.6875,17.0,1.0,0.0588,302.0
1199,April,27,23:00:00,0.7143,7.0,0.0,0.0,194.29
1200,April,27,23:30:00,1.0,9.0,0.0,0.0,390.56
1201,April,28,00:00:00,1.0,2.0,0.0,0.0,222.0
1202,April,28,00:30:00,1.0,3.0,0.0,0.0,299.67
1203,April,28,01:00:00,1.0,6.0,0.0,0.0,578.17
1204,April,28,01:30:00,1.0,1.0,0.0,0.0,546.0
1205,April,28,02:00:00,1.0,1.0,0.0,0.0,96.0
1206,April,28,03:30:00,1.0,1.0,0.0,0.0,22.0
1207,April,28,04:30:00,1.0,3.0,0.0,0.0,118.67
1208,April,28,05:30:00,1.0,1.0,0.0,0.0,181.0
1209,April,28,06:00:00,1.0,2.0,0.0,0.0,321.0
1210,April,28,06:30:00,0.0,2.0,1.0,0.5,318.0
1211,April,28,07:00:00,1.0,8.0,0.0,0.0,190.88
1212,April,28,07:30:00,1.0,6.0,0.0,0.0,308.67
1213,April,28,08:00:00,1.0,46.0,0.0,0.0,230.02
1214,April,28,08:30:00,0.8105,96.0,1.0,0.0104,281.57
1215,April,28,09:00:00,0.9829,118.0,1.0,0.0085,294.2
1216,April,28,09:30:00,0.957,187.0,1.0,0.0053,339.79
1217,April,28,10:00:00,0.9786,188.0,1.0,0.0053,321.58
1218,April,28,10:30:00,0.9571,233.0,0.0,0.0,309.0
1219,April,28,11:00:00,0.991,222.0,1.0,0.0045,338.8
1220,April,28,11:30:00,0.9958,239.0,0.0,0.0,350.18
1221,April,28,12:00:00,0.9412,226.0,5.0,0.0221,317.38
1222,April,28,12:30:00,0.8543,247.0,0.0,0.0,351.0
1223,April,28,13:00:00,0.9868,229.0,1.0,0.0044,308.66
1224,April,28,13:30:00,0.9956,226.0,0.0,0.0,314.84
1225,April,28,14:00:00,1.0,235.0,0.0,0.0,315.04
1226,April,28,14:30:00,0.991,223.0,0.0,0.0,327.43
1227,April,28,15:00:00,0.9957,233.0,0.0,0.0,326.3
1228,April,28,15:30:00,0.7549,259.0,6.0,0.0232,324.06
1229,April,28,16:00:00,0.9144,223.0,1.0,0.0045,379.65
1230,April,28,16:30:00,1.0,203.0,0.0,0.0,357.2
1231,April,28,17:00:00,0.97,200.0,0.0,0.0,337.11
1232,April,28,17:30:00,0.9756,205.0,0.0,0.0,311.26
1233,April,28,18:00:00,0.9872,156.0,0.0,0.0,316.48
1234,April,28,18:30:00,0.8978,137.0,0.0,0.0,346.99
1235,April,28,19:00:00,0.9881,84.0,0.0,0.0,340.23
1236,April,28,19:30:00,1.0,58.0,0.0,0.0,318.53
1237,April,28,20:00:00,1.0,45.0,0.0,0.0,308.47
1238,April,28,20:30:00,1.0,35.0,0.0,0.0,378.63
1239,April,28,21:00:00,1.0,22.0,2.0,0.0909,354.3
1240,April,28,21:30:00,0.8214,32.0,4.0,0.125,303.75
1241,April,28,22:00:00,0.9333,15.0,0.0,0.0,423.6
1242,April,28,22:30:00,0.7692,15.0,2.0,0.1333,331.0
1243,April,28,23:00:00,1.0,11.0,0.0,0.0,132.64
1244,April,28,23:30:00,1.0,4.0,0.0,0.0,217.75
1245,April,29,00:00:00,1.0,4.0,0.0,0.0,228.0
1246,April,29,00:30:00,1.0,3.0,0.0,0.0,260.0
1247,April,29,01:00:00,1.0,4.0,0.0,0.0,290.75
1248,April,29,01:30:00,1.0,2.0,0.0,0.0,531.0
1249,April,29,02:30:00,1.0,1.0,0.0,0.0,76.0
1250,April,29,04:00:00,1.0,1.0,0.0,0.0,229.0
1251,April,29,04:30:00,1.0,3.0,0.0,0.0,298.67
1252,April,29,05:00:00,1.0,1.0,0.0,0.0,264.0
1253,April,29,05:30:00,1.0,2.0,0.0,0.0,109.5
1254,April,29,06:00:00,1.0,3.0,0.0,0.0,136.33
1255,April,29,06:30:00,0.8333,6.0,0.0,0.0,163.5
1256,April,29,07:00:00,0.8571,7.0,0.0,0.0,211.0
1257,April,29,07:30:00,0.625,8.0,0.0,0.0,233.88
1258,April,29,08:00:00,0.8409,45.0,1.0,0.0222,327.02
1259,April,29,08:30:00,0.7846,66.0,1.0,0.0152,313.48
1260,April,29,09:00:00,0.76,101.0,1.0,0.0099,311.82
1261,April,29,09:30:00,0.9389,131.0,0.0,0.0,314.53
1262,April,29,10:00:00,0.9873,158.0,0.0,0.0,310.04
1263,April,29,10:30:00,1.0,185.0,0.0,0.0,307.96
1264,April,29,11:00:00,0.9947,188.0,0.0,0.0,313.66
1265,April,29,11:30:00,0.9882,170.0,0.0,0.0,315.8
1266,April,29,12:00:00,0.9956,227.0,0.0,0.0,339.03
1267,April,29,12:30:00,0.9902,204.0,0.0,0.0,311.3
1268,April,29,13:00:00,0.9682,220.0,0.0,0.0,312.35
1269,April,29,13:30:00,0.9894,189.0,0.0,0.0,330.33
1270,April,29,14:00:00,0.9737,228.0,0.0,0.0,324.22
1271,April,29,14:30:00,0.9775,222.0,0.0,0.0,332.33
1272,April,29,15:00:00,0.9822,225.0,0.0,0.0,290.68
1273,April,29,15:30:00,0.8524,211.0,1.0,0.0047,312.32
1274,April,29,16:00:00,0.5378,262.0,11.0,0.042,358.62
1275,April,29,16:30:00,0.9217,230.0,0.0,0.0,381.64
1276,April,29,17:00:00,0.8958,194.0,2.0,0.0103,314.41
1277,April,29,17:30:00,0.9103,156.0,0.0,0.0,337.54
1278,April,29,18:00:00,0.9137,142.0,3.0,0.0211,338.32
1279,April,29,18:30:00,0.8106,135.0,,,
1280,April,29,19:00:00,0.8851,88.0,,,
1281,April,29,19:30:00,0.9355,65.0,,,
1282,April,29,20:00:00,0.8667,47.0,,,
1283,April,29,20:30:00,0.9459,38.0,,,
1284,April,29,21:00:00,1.0,21.0,,,
1285,April,29,21:30:00,1.0,20.0,0.0,0.0,273.2
1286,April,29,22:00:00,1.0,14.0,0.0,0.0,335.93
1287,April,29,22:30:00,0.6429,14.0,0.0,0.0,181.43
1288,April,29,23:00:00,1.0,6.0,0.0,0.0,397.5
1289,April,29,23:30:00,0.5714,7.0,0.0,0.0,286.29
1290,April,30,00:00:00,1.0,3.0,0.0,0.0,219.33
1291,April,30,00:30:00,,0.0,0.0,,
1292,April,30,01:00:00,1.0,1.0,0.0,0.0,572.0
1293,April,30,01:30:00,,0.0,0.0,,
1294,April,30,03:00:00,1.0,2.0,0.0,0.0,307.0
1295,April,30,03:30:00,1.0,1.0,0.0,0.0,292.0
1296,April,30,04:00:00,1.0,3.0,0.0,0.0,199.33
1297,April,30,04:30:00,1.0,3.0,0.0,0.0,220.0
1298,April,30,05:00:00,1.0,2.0,0.0,0.0,228.0
1299,April,30,05:30:00,1.0,4.0,0.0,0.0,252.75
1300,April,30,06:00:00,1.0,2.0,0.0,0.0,185.0
1301,April,30,06:30:00,0.6667,6.0,0.0,0.0,480.67
1302,April,30,07:00:00,0.5,10.0,2.0,0.2,223.5
1303,April,30,07:30:00,0.8125,17.0,1.0,0.0588,249.81
1304,April,30,08:00:00,0.6923,40.0,1.0,0.025,276.92
1305,April,30,08:30:00,0.2111,100.0,10.0,0.1,267.2
1306,April,30,09:00:00,0.5217,122.0,7.0,0.0574,333.17
1307,April,30,09:30:00,0.6486,158.0,10.0,0.0633,354.67
1308,April,30,10:00:00,0.802,202.0,5.0,0.0248,314.38
1309,April,30,10:30:00,0.8032,190.0,2.0,0.0105,326.74
1310,April,30,11:00:00,0.9955,225.0,1.0,0.0044,328.01
1311,April,30,11:30:00,0.9641,226.0,3.0,0.0133,302.83
1312,April,30,12:00:00,0.7749,237.0,6.0,0.0253,381.48
1313,April,30,12:30:00,0.8685,253.0,2.0,0.0079,302.67
1314,April,30,13:00:00,0.9832,238.0,0.0,0.0,326.13
1315,April,30,13:30:00,0.9794,243.0,0.0,0.0,331.28
1316,April,30,14:00:00,0.9912,228.0,0.0,0.0,317.7
1317,April,30,14:30:00,1.0,221.0,0.0,0.0,299.34
1318,April,30,15:00:00,0.9545,264.0,0.0,0.0,314.51
1319,April,30,15:30:00,0.9952,210.0,0.0,0.0,324.98
1320,April,30,16:00:00,1.0,237.0,0.0,0.0,338.96
1321,April,30,16:30:00,0.9686,226.0,3.0,0.0133,340.17
1322,April,30,17:00:00,0.9948,193.0,0.0,0.0,333.78
1323,April,30,17:30:00,0.9368,176.0,2.0,0.0114,316.07
1324,April,30,18:00:00,0.8503,149.0,2.0,0.0134,333.28
1325,April,30,18:30:00,0.7626,142.0,3.0,0.0211,349.86
1326,April,30,19:00:00,0.9259,81.0,0.0,0.0,342.63
1327,April,30,19:30:00,0.988,83.0,0.0,0.0,236.19
1328,April,30,20:00:00,0.9677,62.0,0.0,0.0,307.56
1329,April,30,20:30:00,0.9268,42.0,1.0,0.0238,374.41
1330,April,30,21:00:00,0.8913,47.0,1.0,0.0213,254.76
1331,April,30,21:30:00,0.95,20.0,0.0,0.0,444.5
1332,April,30,22:00:00,1.0,32.0,0.0,0.0,298.81
1333,April,30,22:30:00,0.3571,14.0,0.0,0.0,248.0
1334,April,30,23:00:00,1.0,13.0,0.0,0.0,279.54
1335,April,30,23:30:00,1.0,6.0,0.0,0.0,218.83
1336,May,1,00:00:00,1.0,6.0,0.0,0.0,316.0
1337,May,1,00:30:00,1.0,2.0,0.0,0.0,95.5
1338,May,1,01:00:00,1.0,3.0,0.0,0.0,323.0
1339,May,1,01:30:00,1.0,2.0,0.0,0.0,491.5
1340,May,1,02:00:00,1.0,2.0,0.0,0.0,260.0
1341,May,1,02:30:00,1.0,1.0,0.0,0.0,90.0
1342,May,1,03:00:00,1.0,2.0,0.0,0.0,93.0
1343,May,1,03:30:00,1.0,2.0,0.0,0.0,223.5
1344,May,1,05:00:00,,0.0,0.0,,
1345,May,1,05:30:00,1.0,3.0,0.0,0.0,383.33
1346,May,1,06:00:00,0.6667,7.0,4.0,0.5714,297.67
1347,May,1,06:30:00,0.0,7.0,4.0,0.5714,518.67
1348,May,1,07:00:00,0.0,10.0,5.0,0.5,409.2
1349,May,1,07:30:00,0.45,22.0,2.0,0.0909,274.75
1350,May,1,08:00:00,0.9615,52.0,0.0,0.0,232.02
1351,May,1,08:30:00,0.6163,89.0,3.0,0.0337,342.74
1352,May,1,09:00:00,0.8125,148.0,4.0,0.027,289.45
1353,May,1,09:30:00,0.8276,178.0,4.0,0.0225,312.93
1354,May,1,10:00:00,0.8519,221.0,5.0,0.0226,300.89
1355,May,1,10:30:00,0.7543,237.0,5.0,0.0211,312.83
1356,May,1,11:00:00,0.9309,217.0,0.0,0.0,332.6
1357,May,1,11:30:00,0.8531,246.0,1.0,0.0041,301.14
1358,May,1,12:00:00,0.9239,276.0,0.0,0.0,296.21
1359,May,1,12:30:00,0.9692,260.0,0.0,0.0,311.9
1360,May,1,13:00:00,0.9918,245.0,0.0,0.0,313.98
1361,May,1,13:30:00,0.928,255.0,5.0,0.0196,280.09
1362,May,1,14:00:00,0.8594,254.0,5.0,0.0197,308.81
1363,May,1,14:30:00,0.9539,304.0,0.0,0.0,314.63
1364,May,1,15:00:00,0.9582,263.0,0.0,0.0,340.47
1365,May,1,15:30:00,0.9916,238.0,1.0,0.0042,327.82
1366,May,1,16:00:00,0.9431,251.0,5.0,0.0199,324.85
1367,May,1,16:30:00,0.9409,237.0,0.0,0.0,353.37
1368,May,1,17:00:00,0.9908,217.0,0.0,0.0,333.76
1369,May,1,17:30:00,0.9946,186.0,0.0,0.0,305.89
1370,May,1,18:00:00,0.9779,182.0,1.0,0.0055,289.77
1371,May,1,18:30:00,0.9781,137.0,0.0,0.0,327.05
1372,May,1,19:00:00,1.0,90.0,2.0,0.0222,318.41
1373,May,1,19:30:00,0.9518,84.0,1.0,0.0119,313.82
1374,May,1,20:00:00,0.9667,60.0,0.0,0.0,315.82
1375,May,1,20:30:00,0.9273,56.0,1.0,0.0179,371.24
1376,May,1,21:00:00,0.9444,36.0,0.0,0.0,293.19
1377,May,1,21:30:00,0.8824,37.0,3.0,0.0811,315.76
1378,May,1,22:00:00,0.8261,23.0,0.0,0.0,389.83
1379,May,1,22:30:00,0.6875,16.0,0.0,0.0,278.44
1380,May,1,23:00:00,0.6667,13.0,1.0,0.0769,326.08
1381,May,1,23:30:00,0.8333,13.0,1.0,0.0769,166.33
1382,May,2,00:00:00,1.0,8.0,0.0,0.0,431.38
1383,May,2,00:30:00,1.0,7.0,0.0,0.0,294.86
1384,May,2,01:00:00,1.0,3.0,0.0,0.0,331.67
1385,May,2,01:30:00,1.0,3.0,0.0,0.0,167.33
1386,May,2,02:00:00,1.0,2.0,0.0,0.0,233.5
1387,May,2,02:30:00,1.0,2.0,0.0,0.0,831.5
1388,May,2,03:00:00,1.0,2.0,0.0,0.0,464.0
1389,May,2,03:30:00,1.0,1.0,0.0,0.0,413.0
1390,May,2,04:00:00,0.0,1.0,0.0,0.0,201.0
1391,May,2,04:30:00,1.0,1.0,0.0,0.0,99.0
1392,May,2,05:00:00,1.0,2.0,0.0,0.0,350.5
1393,May,2,05:30:00,1.0,5.0,0.0,0.0,182.8
1394,May,2,06:00:00,1.0,5.0,0.0,0.0,462.6
1395,May,2,06:30:00,0.0,3.0,1.0,0.3333,186.5
1396,May,2,07:00:00,0.0,15.0,5.0,0.3333,276.6
1397,May,2,07:30:00,0.25,17.0,1.0,0.0588,432.25
1398,May,2,08:00:00,0.9231,66.0,1.0,0.0152,239.2
1399,May,2,08:30:00,0.9647,86.0,1.0,0.0116,302.88
1400,May,2,09:00:00,0.9925,134.0,0.0,0.0,274.69
1401,May,2,09:30:00,0.9793,194.0,1.0,0.0052,309.3
1402,May,2,10:00:00,0.8413,209.0,1.0,0.0048,308.67
1403,May,2,10:30:00,0.7269,240.0,2.0,0.0083,315.42
1404,May,2,11:00:00,0.9819,277.0,0.0,0.0,314.54
1405,May,2,11:30:00,0.9627,269.0,1.0,0.0037,301.39
1406,May,2,12:00:00,0.9961,256.0,2.0,0.0078,308.0
1407,May,2,12:30:00,0.9026,270.0,3.0,0.0111,306.93
1408,May,2,13:00:00,0.9791,239.0,0.0,0.0,319.84
1409,May,2,13:30:00,1.0,259.0,2.0,0.0077,326.75
1410,May,2,14:00:00,0.7871,270.0,7.0,0.0259,292.65
1411,May,2,14:30:00,0.8216,270.0,1.0,0.0037,376.0
1412,May,2,15:00:00,0.8508,298.0,3.0,0.0101,327.41
1413,May,2,15:30:00,0.9024,290.0,3.0,0.0103,334.49
1414,May,2,16:00:00,0.8092,264.0,2.0,0.0076,341.04
1415,May,2,16:30:00,0.9884,258.0,0.0,0.0,350.17
1416,May,2,17:00:00,0.9643,225.0,1.0,0.0044,349.44
1417,May,2,17:30:00,0.9327,208.0,0.0,0.0,322.04
1418,May,2,18:00:00,0.9681,188.0,0.0,0.0,305.16
1419,May,2,18:30:00,0.9871,157.0,2.0,0.0127,359.37
1420,May,2,19:00:00,0.9909,110.0,0.0,0.0,324.51
1421,May,2,19:30:00,1.0,72.0,1.0,0.0139,295.46
1422,May,2,20:00:00,0.9355,63.0,1.0,0.0159,343.48
1423,May,2,20:30:00,0.8462,42.0,3.0,0.0714,277.26
1424,May,2,21:00:00,0.8788,33.0,0.0,0.0,325.61
1425,May,2,21:30:00,0.8519,28.0,1.0,0.0357,308.85
1426,May,2,22:00:00,0.9524,21.0,0.0,0.0,304.43
1427,May,2,22:30:00,0.4,22.0,2.0,0.0909,332.8
1428,May,2,23:00:00,0.125,18.0,2.0,0.1111,340.06
