,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
1029,April,22,10:30:00,0.6606,846.0,27.0,0.0319,360.3
1030,April,22,11:00:00,0.2785,942.0,30.0,0.0318,348.71
1031,April,22,11:30:00,0.7181,991.0,12.0,0.0121,361.6
1032,April,22,12:00:00,0.9249,933.0,14.0,0.015,368.19
1033,April,22,12:30:00,0.8017,997.0,49.0,0.0491,352.8
1034,April,22,13:00:00,0.9028,900.0,5.0,0.0056,361.3
1035,April,22,13:30:00,0.7731,900.0,14.0,0.0156,362.9
1036,April,22,14:00:00,0.7888,950.0,3.0,0.0032,359.46
1037,April,22,14:30:00,0.8316,978.0,10.0,0.0102,355.65
1038,April,22,15:00:00,0.9874,952.0,2.0,0.0021,347.34
1039,April,22,15:30:00,0.9918,976.0,4.0,0.0041,349.29
1040,April,22,16:00:00,0.9928,977.0,1.0,0.001,351.77
1041,April,22,16:30:00,0.9887,971.0,0.0,0.0,348.44
1042,April,22,17:00:00,0.6381,864.0,35.0,0.0405,387.75
1043,April,22,17:30:00,0.6254,877.0,20.0,0.0228,377.53
1044,April,22,18:00:00,0.8663,787.0,9.0,0.0114,349.96
1045,April,22,18:30:00,0.8657,694.0,9.0,0.013,345.47
1046,April,22,19:00:00,0.9567,601.0,1.0,0.0017,355.8
1047,April,22,19:30:00,0.9649,484.0,0.0,0.0,384.1
1048,April,22,20:00:00,0.9203,467.0,3.0,0.0064,338.03
1049,April,22,20:30:00,0.9887,443.0,1.0,0.0023,345.42
1050,April,22,21:00:00,0.9754,325.0,0.0,0.0,372.8
1051,April,22,21:30:00,1.0,283.0,0.0,0.0,336.75
1052,April,22,22:00:00,0.9912,229.0,1.0,0.0044,338.89
1053,April,22,22:30:00,0.9935,154.0,1.0,0.0065,305.67
1054,April,22,23:00:00,1.0,138.0,0.0,0.0,344.63
1055,April,22,23:30:00,1.0,82.0,0.0,0.0,331.35
1056,April,23,00:00:00,1.0,69.0,0.0,0.0,373.01
1057,April,23,00:30:00,1.0,40.0,0.0,0.0,327.7
1058,April,23,01:00:00,0.9444,36.0,0.0,0.0,333.81
1059,April,23,01:30:00,0.9583,24.0,0.0,0.0,263.54
1060,April,23,02:00:00,0.9375,16.0,0.0,0.0,213.69
1061,April,23,02:30:00,1.0,12.0,0.0,0.0,226.17
1062,April,23,03:00:00,1.0,9.0,0.0,0.0,259.0
1063,April,23,03:30:00,1.0,13.0,0.0,0.0,302.62
1064,April,23,04:00:00,1.0,13.0,0.0,0.0,401.38
1065,April,23,04:30:00,1.0,10.0,1.0,0.1,514.56
1066,April,23,05:00:00,1.0,22.0,0.0,0.0,241.41
1067,April,23,05:30:00,1.0,39.0,0.0,0.0,226.64
1068,April,23,06:00:00,1.0,35.0,0.0,0.0,207.14
1069,April,23,06:30:00,0.9667,62.0,2.0,0.0323,230.5
1070,April,23,07:00:00,0.9579,97.0,2.0,0.0206,327.16
1071,April,23,07:30:00,0.9945,182.0,0.0,0.0,283.58
1072,April,23,08:00:00,0.8346,262.0,2.0,0.0076,313.83
1073,April,23,08:30:00,0.8763,391.0,3.0,0.0077,316.73
1074,April,23,09:00:00,0.9556,542.0,2.0,0.0037,331.45
1075,April,23,09:30:00,0.9527,662.0,6.0,0.0091,335.3
1076,April,23,10:00:00,0.9289,734.0,3.0,0.0041,313.18
1077,April,23,10:30:00,0.9561,898.0,9.0,0.01,321.34
1078,April,23,11:00:00,0.9711,865.0,0.0,0.0,340.61
1079,April,23,11:30:00,0.9553,894.0,0.0,0.0,341.74
1080,April,23,12:00:00,0.9108,927.0,8.0,0.0086,355.55
1081,April,23,12:30:00,0.8274,1006.0,15.0,0.0149,349.72
1082,April,23,13:00:00,0.6129,906.0,25.0,0.0276,351.22
1083,April,23,13:30:00,0.5375,955.0,34.0,0.0356,353.25
1084,April,23,14:00:00,0.6138,909.0,13.0,0.0143,348.96
1085,April,23,14:30:00,0.6708,914.0,30.0,0.0328,371.32
1086,April,23,15:00:00,0.9572,938.0,4.0,0.0043,374.84
1087,April,23,15:30:00,0.9478,963.0,5.0,0.0052,355.79
1088,April,23,16:00:00,0.9525,906.0,1.0,0.0011,365.5
1089,April,23,16:30:00,0.9643,813.0,1.0,0.0012,350.23
1090,April,23,17:00:00,0.956,842.0,2.0,0.0024,355.48
1091,April,23,17:30:00,0.9822,732.0,2.0,0.0027,336.47
1092,April,23,18:00:00,0.9822,677.0,1.0,0.0015,336.26
1093,April,23,18:30:00,0.9953,638.0,3.0,0.0047,353.3
1094,April,23,19:00:00,0.983,589.0,1.0,0.0017,344.82
1095,April,23,19:30:00,0.9752,484.0,0.0,0.0,322.37
1096,April,23,20:00:00,0.7205,400.0,10.0,0.025,362.81
1097,April,23,20:30:00,0.7981,324.0,7.0,0.0216,345.68
1098,April,23,21:00:00,0.9599,300.0,1.0,0.0033,337.35
1099,April,23,21:30:00,0.9118,206.0,2.0,0.0097,347.61
1100,April,23,22:00:00,0.9,203.0,3.0,0.0148,320.53
1101,April,23,22:30:00,0.9533,150.0,0.0,0.0,305.31
1102,April,23,23:00:00,0.9854,138.0,1.0,0.0072,339.72
1103,April,23,23:30:00,0.987,77.0,0.0,0.0,348.42
1104,April,24,00:00:00,1.0,50.0,0.0,0.0,440.08
1105,April,24,00:30:00,0.9722,36.0,0.0,0.0,294.06
1106,April,24,01:00:00,1.0,24.0,0.0,0.0,347.21
1107,April,24,01:30:00,1.0,25.0,1.0,0.04,267.13
1108,April,24,02:00:00,0.8571,7.0,0.0,0.0,184.71
1109,April,24,02:30:00,1.0,1.0,0.0,0.0,754.0
1110,April,24,03:00:00,1.0,6.0,0.0,0.0,316.5
1111,April,24,03:30:00,1.0,11.0,0.0,0.0,368.18
1112,April,24,04:00:00,0.8,11.0,1.0,0.0909,383.6
1113,April,24,04:30:00,0.5833,13.0,1.0,0.0769,329.08
1114,April,24,05:00:00,1.0,14.0,0.0,0.0,262.43
1115,April,24,05:30:00,1.0,33.0,0.0,0.0,306.3
1116,April,24,06:00:00,0.9706,34.0,0.0,0.0,305.47
1117,April,24,06:30:00,0.9211,77.0,1.0,0.013,236.39
1118,April,24,07:00:00,0.9717,106.0,0.0,0.0,241.5
1119,April,24,07:30:00,0.9871,158.0,3.0,0.019,267.68
1120,April,24,08:00:00,0.9326,282.0,0.0,0.0,299.77
1121,April,24,08:30:00,0.951,412.0,4.0,0.0097,320.3
1122,April,24,09:00:00,0.9352,464.0,1.0,0.0022,335.95
1123,April,24,09:30:00,0.8717,608.0,8.0,0.0132,337.39
1124,April,24,10:00:00,0.735,759.0,8.0,0.0105,339.57
1125,April,24,10:30:00,0.6267,810.0,9.0,0.0111,346.73
1126,April,24,11:00:00,0.6276,872.0,18.0,0.0206,351.94
1127,April,24,11:30:00,0.5125,880.0,37.0,0.042,363.36
1128,April,24,12:00:00,0.4919,830.0,23.0,0.0277,357.17
1129,April,24,12:30:00,0.5073,914.0,29.0,0.0317,357.39
1130,April,24,13:00:00,0.7161,877.0,14.0,0.016,354.65
1131,April,24,13:30:00,0.9001,889.0,8.0,0.009,362.11
1132,April,24,14:00:00,0.8975,929.0,2.0,0.0022,350.38
1133,April,24,14:30:00,0.9524,905.0,1.0,0.0011,338.86
1134,April,24,15:00:00,0.9699,899.0,1.0,0.0011,352.72
1135,April,24,15:30:00,0.9923,909.0,2.0,0.0022,341.23
1136,April,24,16:00:00,0.9977,863.0,4.0,0.0046,354.46
1137,April,24,16:30:00,0.9811,793.0,1.0,0.0013,364.53
1138,April,24,17:00:00,0.9699,799.0,2.0,0.0025,341.37
1139,April,24,17:30:00,0.9803,764.0,3.0,0.0039,345.64
1140,April,24,18:00:00,0.927,676.0,5.0,0.0074,361.68
1141,April,24,18:30:00,0.8588,592.0,4.0,0.0068,362.59
1142,April,24,19:00:00,0.8524,485.0,4.0,0.0082,372.52
1143,April,24,19:30:00,0.9468,434.0,2.0,0.0046,361.93
1144,April,24,20:00:00,0.9331,361.0,2.0,0.0055,351.55
1145,April,24,20:30:00,0.9895,288.0,2.0,0.0069,337.3
1146,April,24,21:00:00,0.9866,298.0,0.0,0.0,306.54
1147,April,24,21:30:00,1.0,205.0,0.0,0.0,350.3
1148,April,24,22:00:00,0.9937,159.0,1.0,0.0063,313.99
1149,April,24,22:30:00,0.9714,105.0,0.0,0.0,308.67
1150,April,24,23:00:00,1.0,93.0,2.0,0.0215,365.07
1151,April,24,23:30:00,0.9818,55.0,0.0,0.0,310.05
1152,April,25,00:00:00,1.0,40.0,0.0,0.0,394.43
1153,April,25,00:30:00,1.0,7.0,0.0,0.0,200.43
1154,April,25,01:00:00,0.4815,34.0,7.0,0.2059,310.22
1155,April,25,01:30:00,0.2222,22.0,4.0,0.1818,400.94
1156,April,25,02:00:00,0.5263,21.0,2.0,0.0952,319.84
1157,April,25,02:30:00,,17.0,0.0,,
1158,April,25,03:00:00,,11.0,0.0,,
1159,April,25,03:30:00,,17.0,0.0,,
1160,April,25,04:00:00,,6.0,0.0,,
1161,April,25,04:30:00,,8.0,0.0,,
1162,April,25,05:00:00,,9.0,0.0,,
1163,April,25,05:30:00,,16.0,0.0,,
1164,April,25,06:00:00,,32.0,0.0,,
1165,April,25,06:30:00,0.9767,43.0,0.0,0.0,225.63
1166,April,25,07:00:00,0.9885,87.0,0.0,0.0,268.2
1167,April,25,07:30:00,1.0,143.0,1.0,0.007,249.96
1168,April,25,08:00:00,0.9665,240.0,1.0,0.0042,298.33
1169,April,25,08:30:00,0.9681,345.0,0.0,0.0,307.42
1170,April,25,09:00:00,0.9764,510.0,1.0,0.002,325.57
1171,April,25,09:30:00,0.9558,639.0,6.0,0.0094,298.59
1172,April,25,10:00:00,0.5416,698.0,37.0,0.053,346.17
1173,April,25,10:30:00,0.3071,791.0,55.0,0.0695,366.76
1174,April,25,11:00:00,0.9367,825.0,4.0,0.0048,347.13
1175,April,25,11:30:00,0.8219,904.0,11.0,0.0122,358.75
1176,April,25,12:00:00,0.9142,937.0,5.0,0.0053,337.98
1177,April,25,12:30:00,0.7098,868.0,34.0,0.0392,374.44
1178,April,25,13:00:00,0.4261,911.0,31.0,0.034,350.31
1179,April,25,13:30:00,0.3023,965.0,42.0,0.0435,356.09
1180,April,25,14:00:00,0.6916,953.0,16.0,0.0168,349.52
1181,April,25,14:30:00,0.8202,974.0,6.0,0.0062,342.42
1182,April,25,15:00:00,0.9565,900.0,4.0,0.0044,341.75
1183,April,25,15:30:00,0.708,924.0,20.0,0.0216,354.5
1184,April,25,16:00:00,0.9508,897.0,2.0,0.0022,360.56
1185,April,25,16:30:00,0.9951,820.0,2.0,0.0024,359.58
1186,April,25,17:00:00,0.5819,859.0,17.0,0.0198,350.56
1187,April,25,17:30:00,0.9396,700.0,5.0,0.0071,356.88
1188,April,25,18:00:00,0.8635,678.0,4.0,0.0059,346.93
1189,April,25,18:30:00,0.9948,578.0,0.0,0.0,323.65
1190,April,25,19:00:00,0.9307,510.0,5.0,0.0098,342.69
1191,April,25,19:30:00,0.9787,472.0,3.0,0.0064,350.64
1192,April,25,20:00:00,0.9918,375.0,7.0,0.0187,330.4
1193,April,25,20:30:00,0.9901,304.0,0.0,0.0,332.97
1194,April,25,21:00:00,1.0,293.0,0.0,0.0,339.48
1195,April,25,21:30:00,1.0,221.0,0.0,0.0,310.11
1196,April,25,22:00:00,0.9831,177.0,0.0,0.0,335.45
1197,April,25,22:30:00,1.0,141.0,1.0,0.0071,340.14
1198,April,25,23:00:00,1.0,107.0,0.0,0.0,293.46
1199,April,25,23:30:00,0.9877,81.0,0.0,0.0,334.98
1200,April,26,00:00:00,1.0,65.0,0.0,0.0,317.15
1201,April,26,00:30:00,0.9722,36.0,0.0,0.0,311.5
1202,April,26,01:00:00,1.0,31.0,0.0,0.0,348.97
1203,April,26,01:30:00,1.0,32.0,1.0,0.0313,292.94
1204,April,26,02:00:00,0.9524,23.0,2.0,0.087,300.05
1205,April,26,02:30:00,1.0,12.0,0.0,0.0,209.67
1206,April,26,03:00:00,1.0,8.0,0.0,0.0,304.13
1207,April,26,03:30:00,1.0,5.0,0.0,0.0,375.0
1208,April,26,04:00:00,1.0,10.0,0.0,0.0,294.7
1209,April,26,04:30:00,1.0,10.0,0.0,0.0,327.8
1210,April,26,05:00:00,1.0,12.0,0.0,0.0,284.75
1211,April,26,05:30:00,1.0,12.0,0.0,0.0,319.17
1212,April,26,06:00:00,1.0,16.0,0.0,0.0,235.38
1213,April,26,06:30:00,1.0,31.0,0.0,0.0,291.55
1214,April,26,07:00:00,1.0,54.0,0.0,0.0,310.31
1215,April,26,07:30:00,0.977,88.0,1.0,0.0114,266.32
1216,April,26,08:00:00,0.9811,160.0,1.0,0.0063,279.47
1217,April,26,08:30:00,0.9036,199.0,2.0,0.0101,293.27
1218,April,26,09:00:00,0.9837,306.0,0.0,0.0,285.6
1219,April,26,09:30:00,0.8754,332.0,3.0,0.009,320.63
1220,April,26,10:00:00,0.9514,475.0,2.0,0.0042,313.04
1221,April,26,10:30:00,0.586,563.0,22.0,0.0391,323.74
1222,April,26,11:00:00,0.9019,586.0,5.0,0.0085,337.78
1223,April,26,11:30:00,0.9287,580.0,5.0,0.0086,326.56
1224,April,26,12:00:00,0.9235,621.0,7.0,0.0113,330.0
1225,April,26,12:30:00,0.69,579.0,8.0,0.0138,350.53
1226,April,26,13:00:00,0.9123,571.0,12.0,0.021,333.29
1227,April,26,13:30:00,0.9251,656.0,2.0,0.003,335.0
1228,April,26,14:00:00,0.9633,604.0,5.0,0.0083,362.95
1229,April,26,14:30:00,0.9966,595.0,1.0,0.0017,319.65
1230,April,26,15:00:00,1.0,541.0,0.0,0.0,329.24
1231,April,26,15:30:00,1.0,496.0,0.0,0.0,333.32
1232,April,26,16:00:00,1.0,504.0,0.0,0.0,322.63
1233,April,26,16:30:00,0.998,492.0,0.0,0.0,347.53
1234,April,26,17:00:00,1.0,413.0,1.0,0.0024,352.56
1235,April,26,17:30:00,1.0,400.0,0.0,0.0,333.26
1236,April,26,18:00:00,0.9931,432.0,0.0,0.0,315.79
1237,April,26,18:30:00,0.9976,422.0,0.0,0.0,327.16
1238,April,26,19:00:00,0.9917,360.0,0.0,0.0,337.52
1239,April,26,19:30:00,0.5184,343.0,17.0,0.0496,333.84
1240,April,26,20:00:00,0.7853,317.0,5.0,0.0158,338.89
1241,April,26,20:30:00,0.83,250.0,3.0,0.012,308.18
1242,April,26,21:00:00,0.9757,207.0,1.0,0.0048,346.3
1243,April,26,21:30:00,0.9346,155.0,2.0,0.0129,323.13
1244,April,26,22:00:00,0.9914,116.0,0.0,0.0,286.51
1245,April,26,22:30:00,1.0,98.0,0.0,0.0,300.65
1246,April,26,23:00:00,1.0,86.0,0.0,0.0,317.73
1247,April,26,23:30:00,1.0,69.0,1.0,0.0145,296.82
1248,April,27,00:00:00,1.0,43.0,1.0,0.0233,294.88
1249,April,27,00:30:00,1.0,30.0,0.0,0.0,331.67
1250,April,27,01:00:00,1.0,21.0,0.0,0.0,262.43
1251,April,27,01:30:00,1.0,15.0,0.0,0.0,284.4
1252,April,27,02:00:00,0.9412,17.0,0.0,0.0,364.82
1253,April,27,02:30:00,1.0,6.0,0.0,0.0,286.83
1254,April,27,03:00:00,1.0,7.0,0.0,0.0,300.86
1255,April,27,03:30:00,1.0,5.0,0.0,0.0,327.0
1256,April,27,04:00:00,1.0,10.0,0.0,0.0,484.3
1257,April,27,04:30:00,1.0,10.0,0.0,0.0,400.3
1258,April,27,05:00:00,1.0,10.0,0.0,0.0,356.4
1259,April,27,05:30:00,1.0,13.0,0.0,0.0,189.85
1260,April,27,06:00:00,1.0,11.0,0.0,0.0,180.18
1261,April,27,06:30:00,1.0,16.0,0.0,0.0,220.94
1262,April,27,07:00:00,1.0,26.0,0.0,0.0,277.77
1263,April,27,07:30:00,1.0,48.0,0.0,0.0,267.96
1264,April,27,08:00:00,0.982,111.0,0.0,0.0,282.13
1265,April,27,08:30:00,1.0,115.0,1.0,0.0087,302.99
1266,April,27,09:00:00,0.9935,155.0,0.0,0.0,298.58
1267,April,27,09:30:00,1.0,202.0,0.0,0.0,297.04
1268,April,27,10:00:00,0.9956,228.0,0.0,0.0,288.98
1269,April,27,10:30:00,0.9717,286.0,3.0,0.0105,284.58
1270,April,27,11:00:00,0.9356,328.0,2.0,0.0061,334.29
1271,April,27,11:30:00,0.5263,372.0,11.0,0.0296,327.88
1272,April,27,12:00:00,0.9304,388.0,0.0,0.0,309.58
1273,April,27,12:30:00,1.0,375.0,2.0,0.0053,304.18
1274,April,27,13:00:00,0.9749,398.0,0.0,0.0,316.48
1275,April,27,13:30:00,0.6725,412.0,12.0,0.0291,315.06
1276,April,27,14:00:00,0.6124,397.0,10.0,0.0252,332.28
1277,April,27,14:30:00,0.881,381.0,3.0,0.0079,321.84
1278,April,27,15:00:00,0.9529,403.0,0.0,0.0,325.31
1279,April,27,15:30:00,0.9973,369.0,0.0,0.0,322.72
1280,April,27,16:00:00,0.9755,370.0,3.0,0.0081,332.86
1281,April,27,16:30:00,0.6338,393.0,8.0,0.0204,327.64
1282,April,27,17:00:00,0.8229,386.0,2.0,0.0052,302.92
1283,April,27,17:30:00,0.9877,325.0,1.0,0.0031,334.3
1284,April,27,18:00:00,1.0,311.0,0.0,0.0,334.85
1285,April,27,18:30:00,1.0,296.0,0.0,0.0,314.92
1286,April,27,19:00:00,0.996,252.0,0.0,0.0,289.14
1287,April,27,19:30:00,0.9911,226.0,1.0,0.0044,327.2
1288,April,27,20:00:00,1.0,201.0,0.0,0.0,304.59
1289,April,27,20:30:00,0.9435,177.0,0.0,0.0,332.81
1290,April,27,21:00:00,0.9879,165.0,0.0,0.0,293.3
1291,April,27,21:30:00,1.0,133.0,0.0,0.0,284.35
1292,April,27,22:00:00,0.9917,121.0,0.0,0.0,300.48
1293,April,27,22:30:00,0.9915,118.0,0.0,0.0,307.37
1294,April,27,23:00:00,1.0,94.0,0.0,0.0,263.35
1295,April,27,23:30:00,1.0,65.0,0.0,0.0,301.29
1296,April,28,00:00:00,1.0,48.0,0.0,0.0,327.81
1297,April,28,00:30:00,1.0,39.0,0.0,0.0,235.67
1298,April,28,01:00:00,1.0,36.0,0.0,0.0,291.36
1299,April,28,01:30:00,1.0,24.0,0.0,0.0,329.46
1300,April,28,02:00:00,1.0,10.0,0.0,0.0,284.0
1301,April,28,02:30:00,1.0,13.0,0.0,0.0,270.77
1302,April,28,03:00:00,1.0,6.0,0.0,0.0,362.17
1303,April,28,03:30:00,1.0,12.0,0.0,0.0,210.17
1304,April,28,04:00:00,1.0,14.0,0.0,0.0,350.14
1305,April,28,04:30:00,1.0,6.0,0.0,0.0,244.5
1306,April,28,05:00:00,1.0,10.0,1.0,0.1,321.0
1307,April,28,05:30:00,1.0,9.0,0.0,0.0,215.0
1308,April,28,06:00:00,1.0,18.0,0.0,0.0,221.5
1309,April,28,06:30:00,1.0,34.0,2.0,0.0588,297.0
1310,April,28,07:00:00,0.9844,64.0,0.0,0.0,233.7
1311,April,28,07:30:00,0.9911,112.0,0.0,0.0,280.38
1312,April,28,08:00:00,0.9954,216.0,0.0,0.0,292.43
1313,April,28,08:30:00,0.9919,371.0,1.0,0.0027,291.03
1314,April,28,09:00:00,0.9842,508.0,1.0,0.002,312.01
1315,April,28,09:30:00,0.9301,651.0,7.0,0.0108,330.89
1316,April,28,10:00:00,0.662,790.0,12.0,0.0152,324.9
1317,April,28,10:30:00,0.3446,881.0,25.0,0.0284,356.21
1318,April,28,11:00:00,0.7746,972.0,5.0,0.0051,353.81
1319,April,28,11:30:00,0.9886,968.0,0.0,0.0,344.77
1320,April,28,12:00:00,0.9284,999.0,7.0,0.007,342.33
1321,April,28,12:30:00,0.9307,1000.0,4.0,0.004,347.53
1322,April,28,13:00:00,0.8242,1001.0,17.0,0.017,335.15
1323,April,28,13:30:00,0.7451,976.0,7.0,0.0072,358.67
1324,April,28,14:00:00,0.9851,1013.0,3.0,0.003,356.78
1325,April,28,14:30:00,0.9561,1025.0,1.0,0.001,358.57
1326,April,28,15:00:00,0.9891,1006.0,0.0,0.0,349.02
1327,April,28,15:30:00,0.9573,962.0,2.0,0.0021,367.65
1328,April,28,16:00:00,0.9803,1019.0,3.0,0.0029,354.19
1329,April,28,16:30:00,0.9741,971.0,4.0,0.0041,363.42
1330,April,28,17:00:00,0.8458,967.0,7.0,0.0072,358.62
1331,April,28,17:30:00,0.9289,860.0,2.0,0.0023,382.5
1332,April,28,18:00:00,0.9299,845.0,3.0,0.0036,351.29
1333,April,28,18:30:00,0.9145,698.0,8.0,0.0115,363.44
1334,April,28,19:00:00,0.8891,637.0,6.0,0.0094,388.65
1335,April,28,19:30:00,0.9679,562.0,2.0,0.0036,361.83
1336,April,28,20:00:00,0.9659,532.0,4.0,0.0075,360.14
1337,April,28,20:30:00,0.9955,448.0,1.0,0.0022,342.36
1338,April,28,21:00:00,0.9971,353.0,3.0,0.0085,356.01
1339,April,28,21:30:00,0.9935,309.0,0.0,0.0,325.55
1340,April,28,22:00:00,0.9906,212.0,0.0,0.0,330.31
1341,April,28,22:30:00,0.9939,165.0,0.0,0.0,309.43
1342,April,28,23:00:00,1.0,136.0,0.0,0.0,304.34
1343,April,28,23:30:00,0.9899,99.0,0.0,0.0,296.96
1344,April,29,00:00:00,1.0,77.0,0.0,0.0,297.9
1345,April,29,00:30:00,1.0,50.0,0.0,0.0,268.12
1346,April,29,01:00:00,1.0,26.0,0.0,0.0,330.38
1347,April,29,01:30:00,1.0,16.0,0.0,0.0,287.25
1348,April,29,02:00:00,1.0,20.0,0.0,0.0,324.05
1349,April,29,02:30:00,1.0,16.0,0.0,0.0,272.31
1350,April,29,03:00:00,0.9412,17.0,0.0,0.0,400.82
1351,April,29,03:30:00,1.0,7.0,0.0,0.0,331.0
1352,April,29,04:00:00,1.0,5.0,0.0,0.0,241.2
1353,April,29,04:30:00,0.5556,10.0,1.0,0.1,250.11
1354,April,29,05:00:00,1.0,12.0,0.0,0.0,430.08
1355,April,29,05:30:00,1.0,6.0,1.0,0.1667,661.8
1356,April,29,06:00:00,0.9333,15.0,0.0,0.0,204.47
1357,April,29,06:30:00,1.0,36.0,0.0,0.0,233.86
1358,April,29,07:00:00,0.9881,84.0,0.0,0.0,224.9
1359,April,29,07:30:00,0.9912,113.0,0.0,0.0,260.8
1360,April,29,08:00:00,1.0,259.0,1.0,0.0039,305.67
1361,April,29,08:30:00,0.9912,342.0,0.0,0.0,287.53
1362,April,29,09:00:00,0.9508,509.0,,,
1363,April,29,09:30:00,0.7926,658.0,,,
1364,April,29,10:00:00,0.8804,748.0,,,
1365,April,29,10:30:00,0.9795,879.0,,,
1366,April,29,11:00:00,0.9838,871.0,5.0,0.0057,334.38
1367,April,29,11:30:00,0.9297,914.0,3.0,0.0033,354.08
1368,April,29,12:00:00,0.8921,874.0,3.0,0.0034,333.66
1369,April,29,12:30:00,0.7006,905.0,10.0,0.011,338.42
1370,April,29,13:00:00,0.9846,849.0,6.0,0.0071,342.36
1371,April,29,13:30:00,0.6874,901.0,15.0,0.0166,344.04
1372,April,29,14:00:00,0.5806,920.0,21.0,0.0228,341.1
1373,April,29,14:30:00,0.571,993.0,21.0,0.0211,330.81
1374,April,29,15:00:00,0.9497,896.0,2.0,0.0022,341.94
1375,April,29,15:30:00,0.9898,882.0,1.0,0.0011,355.14
1376,April,29,16:00:00,0.9927,821.0,1.0,0.0012,334.6
1377,April,29,16:30:00,0.9648,912.0,3.0,0.0033,348.4
1378,April,29,17:00:00,0.9908,873.0,1.0,0.0011,337.12
1379,April,29,17:30:00,0.9078,776.0,6.0,0.0077,326.12
1380,April,29,18:00:00,0.6837,718.0,13.0,0.0181,366.16
1381,April,29,18:30:00,0.9557,611.0,2.0,0.0033,326.86
1382,April,29,19:00:00,0.7886,551.0,7.0,0.0127,337.13
1383,April,29,19:30:00,0.6968,475.0,10.0,0.0211,338.08
1384,April,29,20:00:00,0.6567,420.0,18.0,0.0429,361.26
1385,April,29,20:30:00,0.873,378.0,0.0,0.0,344.58
1386,April,29,21:00:00,0.9969,325.0,0.0,0.0,330.58
1387,April,29,21:30:00,1.0,229.0,0.0,0.0,331.41
1388,April,29,22:00:00,1.0,183.0,0.0,0.0,358.93
1389,April,29,22:30:00,1.0,140.0,1.0,0.0071,338.19
1390,April,29,23:00:00,1.0,108.0,0.0,0.0,327.47
1391,April,29,23:30:00,1.0,81.0,1.0,0.0123,314.28
1392,April,30,00:00:00,1.0,51.0,0.0,0.0,288.2
1393,April,30,00:30:00,1.0,43.0,0.0,0.0,321.7
1394,April,30,01:00:00,1.0,29.0,0.0,0.0,422.9
1395,April,30,01:30:00,0.963,27.0,0.0,0.0,304.96
1396,April,30,02:00:00,1.0,10.0,0.0,0.0,246.0
1397,April,30,02:30:00,1.0,9.0,0.0,0.0,306.11
1398,April,30,03:00:00,1.0,10.0,0.0,0.0,266.1
1399,April,30,03:30:00,1.0,8.0,0.0,0.0,374.5
1400,April,30,04:00:00,1.0,9.0,0.0,0.0,321.22
1401,April,30,04:30:00,1.0,9.0,0.0,0.0,373.56
1402,April,30,05:00:00,1.0,17.0,0.0,0.0,317.35
1403,April,30,05:30:00,1.0,13.0,0.0,0.0,489.92
1404,April,30,06:00:00,1.0,19.0,0.0,0.0,193.68
1405,April,30,06:30:00,0.9841,63.0,0.0,0.0,216.32
1406,April,30,07:00:00,0.7518,143.0,6.0,0.042,284.88
1407,April,30,07:30:00,0.2486,218.0,33.0,0.1514,291.29
1408,April,30,08:00:00,0.1853,388.0,48.0,0.1237,309.58
1409,April,30,08:30:00,0.2653,573.0,83.0,0.1449,342.79
1410,April,30,09:00:00,0.2787,790.0,58.0,0.0734,332.56
1411,April,30,09:30:00,0.653,832.0,5.0,0.006,324.95
1412,April,30,10:00:00,0.9383,911.0,4.0,0.0044,309.12
1413,April,30,10:30:00,0.8241,947.0,9.0,0.0095,331.92
1414,April,30,11:00:00,0.808,963.0,10.0,0.0104,338.34
1415,April,30,11:30:00,0.8054,1010.0,3.0,0.003,322.93
1416,April,30,12:00:00,0.9864,957.0,2.0,0.0021,340.98
1417,April,30,12:30:00,0.9159,1020.0,9.0,0.0088,342.5
1418,April,30,13:00:00,0.9393,990.0,1.0,0.001,325.25
1419,April,30,13:30:00,0.9919,986.0,2.0,0.002,334.74
1420,April,30,14:00:00,1.0,1031.0,0.0,0.0,328.44
1421,April,30,14:30:00,0.998,1015.0,1.0,0.001,331.49
1422,April,30,15:00:00,0.996,1001.0,1.0,0.001,323.74
1423,April,30,15:30:00,0.9927,955.0,0.0,0.0,344.51
1424,April,30,16:00:00,0.9979,968.0,0.0,0.0,328.21
1425,April,30,16:30:00,0.999,954.0,1.0,0.001,341.75
1426,April,30,17:00:00,0.9907,865.0,3.0,0.0035,347.35
1427,April,30,17:30:00,0.728,888.0,13.0,0.0146,339.6
1428,April,30,18:00:00,0.9351,772.0,1.0,0.0013,357.16
1429,April,30,18:30:00,0.9759,625.0,2.0,0.0032,358.9
1430,April,30,19:00:00,0.9509,635.0,4.0,0.0063,362.57
1431,April,30,19:30:00,0.9096,567.0,3.0,0.0053,318.2
1432,April,30,20:00:00,0.9798,447.0,1.0,0.0022,343.89
1433,April,30,20:30:00,0.992,378.0,1.0,0.0026,344.62
1434,April,30,21:00:00,1.0,357.0,0.0,0.0,347.15
1435,April,30,21:30:00,0.9962,261.0,0.0,0.0,315.62
1436,April,30,22:00:00,0.991,223.0,0.0,0.0,326.37
1437,April,30,22:30:00,0.9924,133.0,1.0,0.0075,305.86
1438,April,30,23:00:00,1.0,127.0,0.0,0.0,362.94
1439,April,30,23:30:00,1.0,111.0,0.0,0.0,310.88
1440,May,1,00:00:00,1.0,61.0,0.0,0.0,329.0
