,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
1057,April,23,00:30:00,1.0,24.0,0.0,0.0,342.67
1058,April,23,01:00:00,0.9643,28.0,0.0,0.0,354.07
1059,April,23,01:30:00,0.9091,11.0,0.0,0.0,240.55
1060,April,23,02:00:00,1.0,6.0,0.0,0.0,360.83
1061,April,23,02:30:00,1.0,10.0,0.0,0.0,251.4
1062,April,23,03:00:00,,0.0,0.0,,
1063,April,23,03:30:00,1.0,1.0,0.0,0.0,215.0
1064,April,23,04:00:00,,0.0,0.0,,
1065,April,23,04:30:00,1.0,1.0,0.0,0.0,162.0
1066,April,23,05:00:00,1.0,3.0,0.0,0.0,405.0
1067,April,23,05:30:00,1.0,5.0,0.0,0.0,190.6
1068,April,23,06:00:00,1.0,12.0,0.0,0.0,166.08
1069,April,23,06:30:00,1.0,17.0,0.0,0.0,224.06
1070,April,23,07:00:00,1.0,50.0,0.0,0.0,210.62
1071,April,23,07:30:00,1.0,67.0,0.0,0.0,269.79
1072,April,23,08:00:00,1.0,125.0,0.0,0.0,280.89
1073,April,23,08:30:00,1.0,223.0,0.0,0.0,282.79
1074,April,23,09:00:00,0.9826,288.0,0.0,0.0,284.19
1075,April,23,09:30:00,0.9033,313.0,13.0,0.0415,300.55
1076,April,23,10:00:00,0.6491,339.0,17.0,0.0501,320.07
1077,April,23,10:30:00,0.3779,377.0,33.0,0.0875,321.47
1078,April,23,11:00:00,0.5558,463.0,24.0,0.0518,303.56
1079,April,23,11:30:00,0.8833,464.0,10.0,0.0216,337.38
1080,April,23,12:00:00,0.8,493.0,3.0,0.0061,312.89
1081,April,23,12:30:00,0.7667,458.0,8.0,0.0175,303.66
1082,April,23,13:00:00,0.8713,437.0,2.0,0.0046,332.05
1083,April,23,13:30:00,0.8996,502.0,4.0,0.008,312.17
1084,April,23,14:00:00,0.7014,516.0,7.0,0.0136,311.95
1085,April,23,14:30:00,0.8477,444.0,4.0,0.009,326.2
1086,April,23,15:00:00,0.8955,448.0,8.0,0.0179,314.75
1087,April,23,15:30:00,0.9018,502.0,3.0,0.006,311.7
1088,April,23,16:00:00,0.9051,498.0,3.0,0.006,325.79
1089,April,23,16:30:00,0.9762,421.0,1.0,0.0024,313.52
1090,April,23,17:00:00,0.9685,481.0,5.0,0.0104,285.25
1091,April,23,17:30:00,0.9454,368.0,2.0,0.0054,344.1
1092,April,23,18:00:00,0.9679,375.0,1.0,0.0027,313.21
1093,April,23,18:30:00,0.9207,328.0,0.0,0.0,357.02
1094,April,23,19:00:00,0.9318,312.0,4.0,0.0128,326.13
1095,April,23,19:30:00,0.8494,263.0,4.0,0.0152,337.98
1096,April,23,20:00:00,0.708,258.0,8.0,0.031,351.6
1097,April,23,20:30:00,0.8856,203.0,2.0,0.0099,305.57
1098,April,23,21:00:00,0.9586,147.0,2.0,0.0136,314.4
1099,April,23,21:30:00,0.9907,108.0,0.0,0.0,357.64
1100,April,23,22:00:00,0.9589,74.0,1.0,0.0135,265.21
1101,April,23,22:30:00,0.9785,94.0,1.0,0.0106,291.7
1102,April,23,23:00:00,0.9722,72.0,0.0,0.0,326.56
1103,April,23,23:30:00,1.0,44.0,0.0,0.0,309.77
1104,April,24,00:00:00,1.0,35.0,0.0,0.0,337.03
1105,April,24,00:30:00,1.0,17.0,0.0,0.0,342.29
1106,April,24,01:00:00,1.0,12.0,0.0,0.0,329.0
1107,April,24,01:30:00,1.0,7.0,0.0,0.0,169.71
1108,April,24,02:00:00,0.9091,11.0,0.0,0.0,325.64
1109,April,24,03:00:00,1.0,2.0,0.0,0.0,284.0
1110,April,24,03:30:00,1.0,1.0,0.0,0.0,241.0
1111,April,24,04:00:00,,0.0,0.0,,
1112,April,24,04:30:00,,0.0,0.0,,
1113,April,24,05:00:00,1.0,1.0,0.0,0.0,170.0
1114,April,24,05:30:00,0.8333,6.0,0.0,0.0,253.0
1115,April,24,06:00:00,0.9474,19.0,0.0,0.0,310.21
1116,April,24,06:30:00,0.8788,35.0,2.0,0.0571,261.85
1117,April,24,07:00:00,0.9643,58.0,2.0,0.0345,273.73
1118,April,24,07:30:00,0.9118,70.0,2.0,0.0286,285.13
1119,April,24,08:00:00,0.8244,131.0,0.0,0.0,285.66
1120,April,24,08:30:00,0.6489,194.0,6.0,0.0309,308.73
1121,April,24,09:00:00,0.8148,251.0,8.0,0.0319,303.15
1122,April,24,09:30:00,0.8354,327.0,5.0,0.0153,311.84
1123,April,24,10:00:00,0.8095,345.0,9.0,0.0261,312.82
1124,April,24,10:30:00,0.6648,374.0,10.0,0.0267,311.55
1125,April,24,11:00:00,0.5461,416.0,15.0,0.0361,341.17
1126,April,24,11:30:00,0.8388,463.0,4.0,0.0086,324.91
1127,April,24,12:00:00,0.8085,432.0,9.0,0.0208,321.42
1128,April,24,12:30:00,0.8923,420.0,2.0,0.0048,301.81
1129,April,24,13:00:00,0.9453,405.0,3.0,0.0074,272.45
1130,April,24,13:30:00,0.9003,386.0,5.0,0.013,308.02
1131,April,24,14:00:00,0.7663,457.0,12.0,0.0263,315.21
1132,April,24,14:30:00,0.7938,457.0,6.0,0.0131,324.19
1133,April,24,15:00:00,0.9217,448.0,1.0,0.0022,295.34
1134,April,24,15:30:00,0.8668,498.0,10.0,0.0201,314.8
1135,April,24,16:00:00,0.9157,517.0,7.0,0.0135,318.97
1136,April,24,16:30:00,0.9452,438.0,0.0,0.0,343.08
1137,April,24,17:00:00,0.9242,413.0,4.0,0.0097,314.49
1138,April,24,17:30:00,0.8643,425.0,5.0,0.0118,319.43
1139,April,24,18:00:00,0.8392,347.0,5.0,0.0144,329.65
1140,April,24,18:30:00,0.8113,308.0,6.0,0.0195,290.99
1141,April,24,19:00:00,0.6022,284.0,15.0,0.0528,302.5
1142,April,24,19:30:00,0.6651,226.0,11.0,0.0487,324.13
1143,April,24,20:00:00,0.8611,217.0,1.0,0.0046,345.05
1144,April,24,20:30:00,0.9947,189.0,0.0,0.0,328.39
1145,April,24,21:00:00,1.0,150.0,2.0,0.0133,341.78
1146,April,24,21:30:00,1.0,131.0,0.0,0.0,373.07
1147,April,24,22:00:00,0.9626,107.0,0.0,0.0,304.19
1148,April,24,22:30:00,1.0,84.0,1.0,0.0119,325.67
1149,April,24,23:00:00,1.0,66.0,0.0,0.0,321.91
1150,April,24,23:30:00,1.0,55.0,1.0,0.0182,347.37
1151,April,25,00:00:00,1.0,28.0,1.0,0.0357,256.0
1152,April,25,00:30:00,1.0,9.0,0.0,0.0,441.44
1153,April,25,01:00:00,0.2,18.0,3.0,0.1667,212.87
1154,April,25,01:30:00,0.0833,13.0,1.0,0.0769,263.75
1155,April,25,02:00:00,0.6,5.0,0.0,0.0,269.0
1156,April,25,02:30:00,1.0,5.0,0.0,0.0,307.2
1157,April,25,03:00:00,1.0,5.0,0.0,0.0,366.6
1158,April,25,03:30:00,1.0,1.0,0.0,0.0,36.0
1159,April,25,04:00:00,1.0,2.0,0.0,0.0,113.0
1160,April,25,04:30:00,1.0,1.0,0.0,0.0,1333.0
1161,April,25,05:00:00,1.0,1.0,0.0,0.0,287.0
1162,April,25,05:30:00,1.0,1.0,0.0,0.0,98.0
1163,April,25,06:00:00,1.0,9.0,0.0,0.0,382.56
1164,April,25,06:30:00,0.9375,17.0,1.0,0.0588,295.13
1165,April,25,07:00:00,1.0,36.0,1.0,0.0278,244.77
1166,April,25,07:30:00,1.0,51.0,0.0,0.0,301.49
1167,April,25,08:00:00,0.9134,130.0,3.0,0.0231,288.35
1168,April,25,08:30:00,0.9388,149.0,2.0,0.0134,276.49
1169,April,25,09:00:00,0.8744,211.0,4.0,0.019,302.6
1170,April,25,09:30:00,0.4494,291.0,24.0,0.0825,300.76
1171,April,25,10:00:00,0.6279,402.0,15.0,0.0373,337.32
1172,April,25,10:30:00,0.7853,389.0,7.0,0.018,349.41
1173,April,25,11:00:00,0.6853,440.0,11.0,0.025,306.06
1174,April,25,11:30:00,0.8156,429.0,6.0,0.014,329.38
1175,April,25,12:00:00,0.9673,400.0,2.0,0.005,302.32
1176,April,25,12:30:00,0.8514,430.0,6.0,0.014,322.76
1177,April,25,13:00:00,0.8585,437.0,6.0,0.0137,291.38
1178,April,25,13:30:00,0.9104,494.0,3.0,0.0061,320.73
1179,April,25,14:00:00,0.5737,500.0,52.0,0.104,317.98
1180,April,25,14:30:00,0.5941,492.0,19.0,0.0386,336.61
1181,April,25,15:00:00,0.9538,521.0,1.0,0.0019,314.21
1182,April,25,15:30:00,0.6116,461.0,31.0,0.0672,325.29
1183,April,25,16:00:00,0.5366,525.0,20.0,0.0381,320.36
1184,April,25,16:30:00,0.9854,480.0,1.0,0.0021,316.59
1185,April,25,17:00:00,0.9656,441.0,5.0,0.0113,347.07
1186,April,25,17:30:00,0.5398,429.0,27.0,0.0629,354.79
1187,April,25,18:00:00,0.8387,411.0,8.0,0.0195,324.83
1188,April,25,18:30:00,0.8833,303.0,3.0,0.0099,327.52
1189,April,25,19:00:00,0.6755,311.0,9.0,0.0289,325.77
1190,April,25,19:30:00,0.9573,235.0,1.0,0.0043,333.53
1191,April,25,20:00:00,0.8241,206.0,7.0,0.034,342.46
1192,April,25,20:30:00,0.9424,191.0,0.0,0.0,302.65
1193,April,25,21:00:00,0.5903,161.0,17.0,0.1056,328.99
1194,April,25,21:30:00,0.5359,165.0,12.0,0.0727,355.84
1195,April,25,22:00:00,0.9899,100.0,1.0,0.01,333.99
1196,April,25,22:30:00,0.9733,77.0,2.0,0.026,361.01
1197,April,25,23:00:00,1.0,68.0,1.0,0.0147,293.88
1198,April,25,23:30:00,1.0,52.0,0.0,0.0,307.13
1199,April,26,00:00:00,1.0,34.0,0.0,0.0,397.47
1200,April,26,00:30:00,1.0,25.0,0.0,0.0,323.76
1201,April,26,01:00:00,1.0,21.0,0.0,0.0,386.9
1202,April,26,01:30:00,1.0,19.0,0.0,0.0,399.05
1203,April,26,02:00:00,0.85,20.0,0.0,0.0,481.2
1204,April,26,02:30:00,0.8571,7.0,0.0,0.0,292.0
1205,April,26,03:00:00,1.0,6.0,1.0,0.1667,701.8
1206,April,26,03:30:00,,0.0,0.0,,
1207,April,26,04:30:00,,0.0,0.0,,
1208,April,26,05:00:00,,0.0,0.0,,
1209,April,26,05:30:00,1.0,1.0,0.0,0.0,18.0
1210,April,26,06:00:00,1.0,7.0,0.0,0.0,337.86
1211,April,26,06:30:00,0.75,4.0,0.0,0.0,424.75
1212,April,26,07:00:00,0.9444,18.0,0.0,0.0,327.06
1213,April,26,07:30:00,,,1.0,0.0217,281.36
1214,April,26,08:00:00,,,1.0,0.0145,249.25
1215,April,26,08:30:00,,,5.0,0.0431,324.99
1216,April,26,09:00:00,,,1.0,0.0068,287.76
1217,April,26,09:30:00,,,9.0,0.0566,292.21
1218,April,26,10:00:00,,,3.0,0.0126,301.6
1219,April,26,10:30:00,,,7.0,0.03,308.73
1220,April,26,11:00:00,,,6.0,0.0203,310.27
1221,April,26,11:30:00,,,3.0,0.0105,319.34
1222,April,26,12:00:00,0.8123,331.0,6.0,0.0181,309.55
1223,April,26,12:30:00,0.911,333.0,7.0,0.021,299.84
1224,April,26,13:00:00,0.7722,342.0,4.0,0.0117,312.37
1225,April,26,13:30:00,0.8734,312.0,4.0,0.0128,311.19
1226,April,26,14:00:00,0.9805,308.0,1.0,0.0032,304.59
1227,April,26,14:30:00,1.0,326.0,0.0,0.0,289.83
1228,April,26,15:00:00,0.9933,301.0,2.0,0.0066,295.39
1229,April,26,15:30:00,0.9664,331.0,4.0,0.0121,304.76
1230,April,26,16:00:00,0.9164,307.0,8.0,0.0261,294.31
1231,April,26,16:30:00,0.8315,273.0,6.0,0.022,266.82
1232,April,26,17:00:00,0.8687,262.0,3.0,0.0115,312.12
1233,April,26,17:30:00,1.0,241.0,2.0,0.0083,301.2
1234,April,26,18:00:00,0.9771,219.0,1.0,0.0046,293.65
1235,April,26,18:30:00,0.9663,209.0,1.0,0.0048,327.0
1236,April,26,19:00:00,0.9512,208.0,3.0,0.0144,330.06
1237,April,26,19:30:00,0.9412,170.0,0.0,0.0,342.58
1238,April,26,20:00:00,0.7619,176.0,8.0,0.0455,328.32
1239,April,26,20:30:00,0.8,138.0,3.0,0.0217,294.1
1240,April,26,21:00:00,0.6759,123.0,15.0,0.122,331.36
1241,April,26,21:30:00,0.9792,96.0,0.0,0.0,261.35
1242,April,26,22:00:00,1.0,69.0,0.0,0.0,316.62
1243,April,26,22:30:00,1.0,76.0,0.0,0.0,299.76
1244,April,26,23:00:00,1.0,66.0,0.0,0.0,296.59
1245,April,26,23:30:00,1.0,53.0,0.0,0.0,324.92
1246,April,27,00:00:00,1.0,45.0,0.0,0.0,290.89
1247,April,27,00:30:00,1.0,18.0,0.0,0.0,240.83
1248,April,27,01:00:00,1.0,19.0,0.0,0.0,261.63
1249,April,27,01:30:00,0.9545,22.0,0.0,0.0,361.91
1250,April,27,02:00:00,1.0,13.0,0.0,0.0,294.31
1251,April,27,02:30:00,1.0,6.0,0.0,0.0,376.5
1252,April,27,03:00:00,1.0,2.0,0.0,0.0,446.0
1253,April,27,03:30:00,,0.0,0.0,,
1254,April,27,04:00:00,,0.0,0.0,,
1255,April,27,04:30:00,,0.0,0.0,,
1256,April,27,05:00:00,1.0,1.0,0.0,0.0,324.0
1257,April,27,05:30:00,,0.0,0.0,,
1258,April,27,06:00:00,1.0,4.0,0.0,0.0,193.0
1259,April,27,06:30:00,1.0,5.0,0.0,0.0,482.0
1260,April,27,07:00:00,0.9231,13.0,0.0,0.0,223.15
1261,April,27,07:30:00,0.9697,34.0,1.0,0.0294,237.52
1262,April,27,08:00:00,1.0,46.0,1.0,0.0217,247.53
1263,April,27,08:30:00,0.9592,49.0,0.0,0.0,239.96
1264,April,27,09:00:00,0.9011,91.0,0.0,0.0,285.27
1265,April,27,09:30:00,0.9604,101.0,0.0,0.0,256.87
1266,April,27,10:00:00,0.8421,102.0,7.0,0.0686,306.53
1267,April,27,10:30:00,0.4343,118.0,19.0,0.161,322.95
1268,April,27,11:00:00,0.6563,194.0,2.0,0.0103,290.84
1269,April,27,11:30:00,0.9889,181.0,1.0,0.0055,302.29
1270,April,27,12:00:00,0.9791,193.0,2.0,0.0104,271.82
1271,April,27,12:30:00,1.0,182.0,0.0,0.0,263.58
1272,April,27,13:00:00,0.9942,174.0,3.0,0.0172,292.23
1273,April,27,13:30:00,0.9296,203.0,4.0,0.0197,294.79
1274,April,27,14:00:00,0.7118,240.0,11.0,0.0458,311.8
1275,April,27,14:30:00,0.7184,248.0,3.0,0.0121,316.44
1276,April,27,15:00:00,0.9628,215.0,0.0,0.0,308.34
1277,April,27,15:30:00,1.0,215.0,2.0,0.0093,291.78
1278,April,27,16:00:00,1.0,191.0,2.0,0.0105,276.37
1279,April,27,16:30:00,0.6836,185.0,8.0,0.0432,308.2
1280,April,27,17:00:00,0.4585,212.0,7.0,0.033,320.69
1281,April,27,17:30:00,0.8299,198.0,4.0,0.0202,333.21
1282,April,27,18:00:00,0.9943,174.0,0.0,0.0,310.06
1283,April,27,18:30:00,1.0,150.0,0.0,0.0,272.12
1284,April,27,19:00:00,0.9929,140.0,0.0,0.0,301.16
1285,April,27,19:30:00,1.0,127.0,0.0,0.0,308.51
1286,April,27,20:00:00,1.0,130.0,0.0,0.0,276.08
1287,April,27,20:30:00,1.0,121.0,0.0,0.0,272.62
1288,April,27,21:00:00,1.0,88.0,0.0,0.0,329.23
1289,April,27,21:30:00,1.0,95.0,0.0,0.0,279.83
1290,April,27,22:00:00,1.0,68.0,0.0,0.0,354.91
1291,April,27,22:30:00,1.0,48.0,1.0,0.0208,393.17
1292,April,27,23:00:00,1.0,42.0,0.0,0.0,286.74
1293,April,27,23:30:00,1.0,28.0,2.0,0.0714,365.46
1294,April,28,00:00:00,1.0,28.0,0.0,0.0,342.82
1295,April,28,00:30:00,1.0,14.0,0.0,0.0,333.86
1296,April,28,01:00:00,1.0,13.0,0.0,0.0,263.08
1297,April,28,01:30:00,1.0,12.0,0.0,0.0,207.83
1298,April,28,02:00:00,1.0,5.0,0.0,0.0,104.2
1299,April,28,02:30:00,1.0,8.0,0.0,0.0,424.0
1300,April,28,03:00:00,1.0,3.0,0.0,0.0,434.67
1301,April,28,03:30:00,1.0,5.0,0.0,0.0,165.4
1302,April,28,04:00:00,0.75,4.0,0.0,0.0,147.5
1303,April,28,04:30:00,1.0,2.0,0.0,0.0,253.5
1304,April,28,05:00:00,1.0,3.0,0.0,0.0,136.33
1305,April,28,05:30:00,1.0,3.0,0.0,0.0,283.67
1306,April,28,06:00:00,1.0,5.0,0.0,0.0,283.4
1307,April,28,06:30:00,1.0,14.0,0.0,0.0,198.64
1308,April,28,07:00:00,0.9677,31.0,0.0,0.0,246.29
1309,April,28,07:30:00,1.0,57.0,0.0,0.0,272.91
1310,April,28,08:00:00,1.0,119.0,2.0,0.0168,266.62
1311,April,28,08:30:00,0.9937,159.0,0.0,0.0,254.31
1312,April,28,09:00:00,0.9189,260.0,1.0,0.0038,287.08
1313,April,28,09:30:00,0.4262,312.0,14.0,0.0449,306.29
1314,April,28,10:00:00,0.9394,396.0,0.0,0.0,303.06
1315,April,28,10:30:00,0.8405,427.0,7.0,0.0164,304.77
1316,April,28,11:00:00,0.821,468.0,10.0,0.0214,314.64
1317,April,28,11:30:00,0.7783,473.0,13.0,0.0275,326.84
1318,April,28,12:00:00,0.7878,525.0,2.0,0.0038,318.98
1319,April,28,12:30:00,0.883,538.0,8.0,0.0149,310.42
1320,April,28,13:00:00,0.996,497.0,0.0,0.0,330.69
1321,April,28,13:30:00,0.9721,505.0,4.0,0.0079,316.02
1322,April,28,14:00:00,0.9981,532.0,2.0,0.0038,308.13
1323,April,28,14:30:00,0.7403,580.0,14.0,0.0241,319.88
1324,April,28,15:00:00,0.9857,561.0,1.0,0.0018,325.59
1325,April,28,15:30:00,0.996,503.0,3.0,0.006,325.34
1326,April,28,16:00:00,0.9926,540.0,1.0,0.0019,334.59
1327,April,28,16:30:00,0.991,558.0,4.0,0.0072,346.04
1328,April,28,17:00:00,0.9211,511.0,4.0,0.0078,335.16
1329,April,28,17:30:00,0.891,490.0,13.0,0.0265,306.62
1330,April,28,18:00:00,0.9139,476.0,0.0,0.0,332.85
1331,April,28,18:30:00,0.9946,372.0,2.0,0.0054,327.74
1332,April,28,19:00:00,0.8242,337.0,7.0,0.0208,319.2
1333,April,28,19:30:00,0.3887,310.0,9.0,0.029,366.74
1334,April,28,20:00:00,0.8741,291.0,5.0,0.0172,335.74
1335,April,28,20:30:00,0.6295,265.0,14.0,0.0528,395.16
1336,April,28,21:00:00,0.7696,197.0,6.0,0.0305,347.94
1337,April,28,21:30:00,0.9639,167.0,1.0,0.006,362.27
1338,April,28,22:00:00,1.0,137.0,0.0,0.0,320.46
1339,April,28,22:30:00,1.0,122.0,1.0,0.0082,329.01
1340,April,28,23:00:00,1.0,95.0,0.0,0.0,318.74
1341,April,28,23:30:00,1.0,60.0,0.0,0.0,270.18
1342,April,29,00:00:00,1.0,38.0,0.0,0.0,257.18
1343,April,29,00:30:00,1.0,30.0,0.0,0.0,306.17
1344,April,29,01:00:00,1.0,19.0,0.0,0.0,565.21
1345,April,29,01:30:00,1.0,19.0,2.0,0.1053,506.35
1346,April,29,02:00:00,1.0,12.0,0.0,0.0,388.08
1347,April,29,02:30:00,1.0,9.0,0.0,0.0,451.89
1348,April,29,03:00:00,1.0,2.0,0.0,0.0,535.0
1349,April,29,03:30:00,,0.0,0.0,,
1350,April,29,04:00:00,,0.0,0.0,,
1351,April,29,04:30:00,,0.0,0.0,,
1352,April,29,05:00:00,,0.0,0.0,,
1353,April,29,05:30:00,,0.0,0.0,,
1354,April,29,06:00:00,1.0,9.0,0.0,0.0,319.22
1355,April,29,06:30:00,1.0,21.0,0.0,0.0,211.48
1356,April,29,07:00:00,1.0,41.0,0.0,0.0,236.66
1357,April,29,07:30:00,1.0,61.0,1.0,0.0164,284.67
1358,April,29,08:00:00,1.0,119.0,0.0,0.0,259.51
1359,April,29,08:30:00,1.0,162.0,0.0,0.0,277.19
1360,April,29,09:00:00,0.9959,242.0,0.0,0.0,283.9
1361,April,29,09:30:00,1.0,276.0,1.0,0.0036,290.63
1362,April,29,10:00:00,0.8737,389.0,1.0,0.0026,315.53
1363,April,29,10:30:00,0.8292,372.0,9.0,0.0242,303.28
1364,April,29,11:00:00,0.6916,426.0,11.0,0.0258,322.97
1365,April,29,11:30:00,0.9838,431.0,0.0,0.0,293.08
1366,April,29,12:00:00,0.922,452.0,3.0,0.0066,330.63
1367,April,29,12:30:00,0.8333,476.0,8.0,0.0168,336.16
1368,April,29,13:00:00,0.9607,438.0,5.0,0.0114,291.58
1369,April,29,13:30:00,0.7441,477.0,8.0,0.0168,292.9
1370,April,29,14:00:00,0.7978,462.0,12.0,0.026,319.72
1371,April,29,14:30:00,0.4374,465.0,26.0,0.0559,347.7
1372,April,29,15:00:00,0.5828,493.0,16.0,0.0325,316.14
1373,April,29,15:30:00,0.9744,432.0,2.0,0.0046,297.77
1374,April,29,16:00:00,0.9725,440.0,3.0,0.0068,327.02
1375,April,29,16:30:00,0.557,470.0,23.0,0.0489,333.7
1376,April,29,17:00:00,0.9732,410.0,0.0,0.0,315.51
1377,April,29,17:30:00,0.9742,388.0,1.0,0.0026,318.56
1378,April,29,18:00:00,0.9943,349.0,0.0,0.0,336.08
1379,April,29,18:30:00,0.9937,318.0,0.0,0.0,304.2
1380,April,29,19:00:00,0.9929,284.0,1.0,0.0035,321.78
1381,April,29,19:30:00,0.8724,249.0,6.0,0.0241,332.12
1382,April,29,20:00:00,0.6382,212.0,13.0,0.0613,350.83
1383,April,29,20:30:00,0.8531,213.0,2.0,0.0094,321.72
1384,April,29,21:00:00,0.7445,146.0,9.0,0.0616,347.21
1385,April,29,21:30:00,0.9231,118.0,1.0,0.0085,304.1
1386,April,29,22:00:00,1.0,104.0,1.0,0.0096,313.09
1387,April,29,22:30:00,1.0,77.0,0.0,0.0,313.14
1388,April,29,23:00:00,1.0,66.0,0.0,0.0,324.29
1389,April,29,23:30:00,1.0,60.0,0.0,0.0,342.55
1390,April,30,00:00:00,1.0,31.0,0.0,0.0,311.77
1391,April,30,00:30:00,1.0,16.0,0.0,0.0,311.88
1392,April,30,01:00:00,1.0,29.0,0.0,0.0,321.1
1393,April,30,01:30:00,1.0,16.0,0.0,0.0,317.63
1394,April,30,02:00:00,1.0,9.0,0.0,0.0,225.22
1395,April,30,02:30:00,1.0,6.0,0.0,0.0,370.0
1396,April,30,03:00:00,1.0,2.0,0.0,0.0,724.0
1397,April,30,03:30:00,,0.0,0.0,,
1398,April,30,04:00:00,,0.0,0.0,,
1399,April,30,04:30:00,,0.0,0.0,,
1400,April,30,05:00:00,,0.0,0.0,,
1401,April,30,05:30:00,,0.0,0.0,,
1402,April,30,06:00:00,1.0,10.0,0.0,0.0,299.2
1403,April,30,06:30:00,0.8824,17.0,0.0,0.0,255.94
1404,April,30,07:00:00,0.9825,57.0,0.0,0.0,220.33
1405,April,30,07:30:00,1.0,89.0,1.0,0.0112,235.9
1406,April,30,08:00:00,0.9885,175.0,1.0,0.0057,248.43
1407,April,30,08:30:00,0.3918,220.0,49.0,0.2227,350.17
1408,April,30,09:00:00,0.6028,307.0,20.0,0.0651,302.97
1409,April,30,09:30:00,0.7113,302.0,18.0,0.0596,326.82
1410,April,30,10:00:00,0.4766,407.0,44.0,0.1081,317.84
1411,April,30,10:30:00,0.5931,453.0,18.0,0.0397,325.57
1412,April,30,11:00:00,0.6945,428.0,9.0,0.021,308.56
1413,April,30,11:30:00,0.943,457.0,1.0,0.0022,317.2
1414,April,30,12:00:00,0.9687,451.0,4.0,0.0089,332.79
1415,April,30,12:30:00,0.846,509.0,9.0,0.0177,327.96
1416,April,30,13:00:00,0.9582,480.0,1.0,0.0021,314.45
1417,April,30,13:30:00,0.9955,446.0,0.0,0.0,298.71
1418,April,30,14:00:00,1.0,482.0,0.0,0.0,296.42
1419,April,30,14:30:00,0.9851,471.0,2.0,0.0042,311.93
1420,April,30,15:00:00,0.9848,526.0,1.0,0.0019,326.46
1421,April,30,15:30:00,0.9853,476.0,0.0,0.0,318.18
1422,April,30,16:00:00,1.0,449.0,0.0,0.0,300.36
1423,April,30,16:30:00,1.0,420.0,0.0,0.0,331.66
1424,April,30,17:00:00,0.9172,452.0,5.0,0.0111,295.81
1425,April,30,17:30:00,0.7297,426.0,8.0,0.0188,319.97
1426,April,30,18:00:00,0.9392,379.0,1.0,0.0026,301.41
1427,April,30,18:30:00,0.9904,314.0,3.0,0.0096,324.84
1428,April,30,19:00:00,0.6397,285.0,13.0,0.0456,312.22
1429,April,30,19:30:00,0.6488,304.0,5.0,0.0164,323.21
1430,April,30,20:00:00,1.0,253.0,1.0,0.004,289.97
1431,April,30,20:30:00,1.0,206.0,1.0,0.0049,292.86
1432,April,30,21:00:00,1.0,147.0,0.0,0.0,300.74
1433,April,30,21:30:00,0.9932,147.0,0.0,0.0,283.48
1434,April,30,22:00:00,1.0,115.0,0.0,0.0,352.33
1435,April,30,22:30:00,1.0,91.0,1.0,0.011,268.82
1436,April,30,23:00:00,1.0,93.0,0.0,0.0,294.57
1437,April,30,23:30:00,1.0,42.0,0.0,0.0,231.69
1438,May,1,00:00:00,1.0,29.0,0.0,0.0,371.28
1439,May,1,00:30:00,1.0,33.0,0.0,0.0,320.24
1440,May,1,01:00:00,1.0,20.0,0.0,0.0,319.2
1441,May,1,01:30:00,1.0,20.0,0.0,0.0,325.5
1442,May,1,02:00:00,0.9,10.0,0.0,0.0,358.5
1443,May,1,02:30:00,0.7273,11.0,0.0,0.0,520.55
1444,May,1,03:00:00,1.0,1.0,0.0,0.0,177.0
1445,May,1,03:30:00,,0.0,0.0,,
1446,May,1,04:00:00,,0.0,0.0,,
1447,May,1,04:30:00,1.0,2.0,0.0,0.0,176.5
1448,May,1,05:00:00,1.0,2.0,0.0,0.0,294.0
1449,May,1,05:30:00,1.0,1.0,0.0,0.0,596.0
1450,May,1,06:00:00,0.875,17.0,1.0,0.0588,224.31
1451,May,1,06:30:00,0.9231,26.0,0.0,0.0,229.85
1452,May,1,07:00:00,0.9714,35.0,0.0,0.0,248.11
1453,May,1,07:30:00,0.9737,77.0,1.0,0.013,237.62
1454,May,1,08:00:00,0.9864,,,0.0,257.54
1455,May,1,08:30:00,0.9901,,,0.0049,310.13
1456,May,1,09:00:00,0.9176,,,0.0111,298.92
1457,May,1,09:30:00,0.9006,,,0.0029,303.34
1458,May,1,10:00:00,0.7851,,,0.0308,307.64
1459,May,1,10:30:00,0.7748,,,0.0265,306.49
1460,May,1,11:00:00,0.8701,,,0.0086,316.15
1461,May,1,11:30:00,0.9349,,,0.0098,324.7
1462,May,1,12:00:00,0.5904,,,0.0714,345.95
1463,May,1,12:30:00,0.7174,,,0.009,344.42
1464,May,1,13:00:00,0.9961,,,0.002,318.81
1465,May,1,13:30:00,0.9886,,,0.0019,285.65
1466,May,1,14:00:00,0.998,510.0,2.0,0.0039,315.72
1467,May,1,14:30:00,0.7948,544.0,8.0,0.0147,322.6
1468,May,1,15:00:00,0.9599,526.0,2.0,0.0038,350.38
1469,May,1,15:30:00,0.9898,490.0,2.0,0.0041,324.8
1470,May,1,16:00:00,0.9963,543.0,1.0,0.0018,311.51
1471,May,1,16:30:00,0.9981,537.0,0.0,0.0,328.27
1472,May,1,17:00:00,0.9622,479.0,3.0,0.0063,314.71
1473,May,1,17:30:00,1.0,418.0,2.0,0.0048,303.41
1474,May,1,18:00:00,0.9616,391.0,0.0,0.0,324.96
1475,May,1,18:30:00,0.9252,362.0,1.0,0.0028,347.81
1476,May,1,19:00:00,0.8542,347.0,4.0,0.0115,319.87
