,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
1055,April,23,08:30:00,0.9412,139.0,3.0,0.0216,298.85
1056,April,23,09:00:00,0.838,181.0,2.0,0.011,303.7
1057,April,23,09:30:00,0.8788,305.0,8.0,0.0262,320.35
1058,April,23,10:00:00,0.8252,252.0,6.0,0.0238,297.55
1059,April,23,10:30:00,0.8176,322.0,4.0,0.0124,302.88
1060,April,23,11:00:00,0.6723,366.0,12.0,0.0328,353.68
1061,April,23,11:30:00,0.5255,391.0,18.0,0.046,336.74
1062,April,23,12:00:00,0.5315,388.0,23.0,0.0593,345.16
1063,April,23,12:30:00,0.5275,396.0,32.0,0.0808,387.35
1064,April,23,13:00:00,0.3686,384.0,34.0,0.0885,313.26
1065,April,23,13:30:00,0.7074,457.0,23.0,0.0503,334.62
1066,April,23,14:00:00,0.7974,464.0,5.0,0.0108,325.87
1067,April,23,14:30:00,0.8235,376.0,2.0,0.0053,358.55
1068,April,23,15:00:00,0.8993,409.0,2.0,0.0049,336.4
1069,April,23,15:30:00,0.9383,461.0,7.0,0.0152,353.94
1070,April,23,16:00:00,0.9784,418.0,1.0,0.0024,327.41
1071,April,23,16:30:00,0.9696,463.0,2.0,0.0043,342.13
1072,April,23,17:00:00,0.9853,411.0,2.0,0.0049,362.01
1073,April,23,17:30:00,0.9535,409.0,0.0,0.0,321.59
1074,April,23,18:00:00,0.9716,353.0,1.0,0.0028,346.86
1075,April,23,18:30:00,0.9783,277.0,0.0,0.0,328.5
1076,April,23,19:00:00,0.9896,290.0,1.0,0.0034,334.01
1077,April,23,19:30:00,0.9752,202.0,0.0,0.0,340.64
1078,April,23,20:00:00,0.9,205.0,5.0,0.0244,320.74
1079,April,23,20:30:00,0.7212,178.0,13.0,0.073,327.22
1080,April,23,21:00:00,0.6859,167.0,11.0,0.0659,324.33
1081,April,23,21:30:00,0.7583,122.0,2.0,0.0164,362.42
1082,April,23,22:00:00,0.6479,150.0,8.0,0.0533,322.16
1083,April,23,22:30:00,0.8795,84.0,1.0,0.0119,265.76
1084,April,23,23:00:00,0.9855,69.0,0.0,0.0,294.97
1085,April,23,23:30:00,0.98,50.0,0.0,0.0,278.3
1086,April,24,00:00:00,1.0,40.0,0.0,0.0,377.55
1087,April,24,00:30:00,1.0,14.0,0.0,0.0,318.36
1088,April,24,01:00:00,1.0,8.0,0.0,0.0,176.63
1089,April,24,01:30:00,1.0,8.0,4.0,0.5,363.75
1090,April,24,02:00:00,1.0,3.0,0.0,0.0,495.33
1091,April,24,02:30:00,1.0,1.0,0.0,0.0,241.0
1092,April,24,03:00:00,1.0,3.0,0.0,0.0,236.67
1093,April,24,03:30:00,1.0,7.0,0.0,0.0,396.71
1094,April,24,04:30:00,1.0,2.0,0.0,0.0,169.5
1095,April,24,05:00:00,1.0,2.0,0.0,0.0,528.0
1096,April,24,05:30:00,1.0,7.0,0.0,0.0,262.0
1097,April,24,06:00:00,1.0,4.0,0.0,0.0,71.75
1098,April,24,06:30:00,0.75,13.0,1.0,0.0769,185.0
1099,April,24,07:00:00,0.9444,18.0,0.0,0.0,251.5
1100,April,24,07:30:00,0.9412,53.0,2.0,0.0377,289.45
1101,April,24,08:00:00,0.9565,69.0,0.0,0.0,296.96
1102,April,24,08:30:00,0.9848,132.0,0.0,0.0,268.7
1103,April,24,09:00:00,0.8906,194.0,2.0,0.0103,319.79
1104,April,24,09:30:00,0.9405,253.0,1.0,0.004,299.85
1105,April,24,10:00:00,0.8856,306.0,0.0,0.0,338.68
1106,April,24,10:30:00,0.9416,292.0,1.0,0.0034,326.4
1107,April,24,11:00:00,0.7973,302.0,1.0,0.0033,322.37
1108,April,24,11:30:00,0.8213,355.0,8.0,0.0225,354.82
1109,April,24,12:00:00,0.9264,395.0,1.0,0.0025,330.91
1110,April,24,12:30:00,0.9263,342.0,3.0,0.0088,345.18
1111,April,24,13:00:00,0.8545,335.0,5.0,0.0149,328.2
1112,April,24,13:30:00,0.782,405.0,6.0,0.0148,306.93
1113,April,24,14:00:00,0.8684,419.0,1.0,0.0024,345.73
1114,April,24,14:30:00,0.9229,403.0,1.0,0.0025,318.36
1115,April,24,15:00:00,0.9716,388.0,1.0,0.0026,333.15
1116,April,24,15:30:00,0.9619,370.0,3.0,0.0081,347.99
1117,April,24,16:00:00,0.9813,378.0,3.0,0.0079,340.59
1118,April,24,16:30:00,0.9642,364.0,1.0,0.0027,351.06
1119,April,24,17:00:00,0.9743,312.0,1.0,0.0032,332.16
1120,April,24,17:30:00,0.9597,347.0,0.0,0.0,308.91
1121,April,24,18:00:00,0.8956,318.0,2.0,0.0063,310.04
1122,April,24,18:30:00,0.9184,295.0,1.0,0.0034,325.33
1123,April,24,19:00:00,0.8785,248.0,1.0,0.004,334.43
1124,April,24,19:30:00,0.8103,237.0,5.0,0.0211,351.28
1125,April,24,20:00:00,0.8673,200.0,4.0,0.02,404.03
1126,April,24,20:30:00,0.9825,171.0,0.0,0.0,321.75
1127,April,24,21:00:00,0.9823,114.0,1.0,0.0088,319.05
1128,April,24,21:30:00,0.9898,98.0,0.0,0.0,262.22
1129,April,24,22:00:00,1.0,72.0,0.0,0.0,362.79
1130,April,24,22:30:00,0.9857,70.0,0.0,0.0,296.89
1131,April,24,23:00:00,0.9683,63.0,0.0,0.0,308.95
1132,April,24,23:30:00,1.0,31.0,0.0,0.0,364.03
1133,April,25,00:00:00,1.0,24.0,0.0,0.0,310.67
1134,April,25,00:30:00,1.0,17.0,0.0,0.0,201.35
1135,April,25,01:00:00,0.625,9.0,1.0,0.1111,397.25
1136,April,25,01:30:00,0.0,10.0,4.0,0.4,360.67
1137,April,25,02:00:00,0.0,5.0,0.0,0.0,671.6
1138,April,25,02:30:00,,,,,
1139,April,25,03:00:00,,,,,
1140,April,25,03:30:00,,,,,
1141,April,25,04:00:00,,,,,
1142,April,25,04:30:00,,,,,
1143,April,25,05:00:00,,,,,
1144,April,25,06:00:00,,,,,
1145,April,25,06:30:00,,,,,
1146,April,25,07:00:00,,,,,
1147,April,25,07:30:00,0.9722,36.0,0.0,0.0,230.64
1148,April,25,08:00:00,1.0,88.0,0.0,0.0,250.0
1149,April,25,08:30:00,0.9688,96.0,0.0,0.0,309.18
1150,April,25,09:00:00,0.8581,148.0,0.0,0.0,301.34
1151,April,25,09:30:00,0.9286,196.0,0.0,0.0,315.93
1152,April,25,10:00:00,0.9746,236.0,0.0,0.0,313.62
1153,April,25,10:30:00,0.6945,288.0,13.0,0.0451,318.48
1154,April,25,11:00:00,0.8927,318.0,1.0,0.0031,335.91
1155,April,25,11:30:00,0.7514,365.0,11.0,0.0301,351.68
1156,April,25,12:00:00,0.9162,358.0,0.0,0.0,338.57
1157,April,25,12:30:00,0.7888,381.0,7.0,0.0184,347.86
1158,April,25,13:00:00,0.9518,401.0,7.0,0.0175,305.01
1159,April,25,13:30:00,0.802,398.0,4.0,0.0101,329.35
1160,April,25,14:00:00,0.718,403.0,20.0,0.0496,333.45
1161,April,25,14:30:00,0.523,452.0,18.0,0.0398,336.58
1162,April,25,15:00:00,0.8765,430.0,1.0,0.0023,340.68
1163,April,25,15:30:00,0.9126,438.0,3.0,0.0068,336.73
1164,April,25,16:00:00,0.6843,446.0,12.0,0.0269,370.07
1165,April,25,16:30:00,0.8973,411.0,2.0,0.0049,334.56
1166,April,25,17:00:00,0.532,363.0,19.0,0.0523,333.97
1167,April,25,17:30:00,0.7479,365.0,4.0,0.011,374.92
1168,April,25,18:00:00,0.8705,367.0,4.0,0.0109,358.86
1169,April,25,18:30:00,0.8562,297.0,5.0,0.0168,371.71
1170,April,25,19:00:00,0.8362,292.0,5.0,0.0171,353.03
1171,April,25,19:30:00,0.9898,196.0,0.0,0.0,342.05
1172,April,25,20:00:00,0.8571,205.0,2.0,0.0098,325.65
1173,April,25,20:30:00,0.7283,186.0,2.0,0.0108,344.24
1174,April,25,21:00:00,0.9161,156.0,1.0,0.0064,329.97
1175,April,25,21:30:00,0.9478,116.0,1.0,0.0086,377.18
1176,April,25,22:00:00,0.9608,103.0,1.0,0.0097,322.67
1177,April,25,22:30:00,1.0,91.0,0.0,0.0,284.66
1178,April,25,23:00:00,1.0,53.0,0.0,0.0,339.77
1179,April,25,23:30:00,0.9815,55.0,1.0,0.0182,281.11
1180,April,26,00:00:00,1.0,42.0,0.0,0.0,358.79
1181,April,26,00:30:00,1.0,25.0,0.0,0.0,229.76
1182,April,26,01:00:00,1.0,5.0,1.0,0.2,423.0
1183,April,26,01:30:00,1.0,5.0,0.0,0.0,293.2
1184,April,26,02:00:00,1.0,5.0,0.0,0.0,445.2
1185,April,26,02:30:00,1.0,1.0,0.0,0.0,460.0
1186,April,26,03:00:00,1.0,1.0,0.0,0.0,260.0
1187,April,26,03:30:00,1.0,2.0,0.0,0.0,214.5
1188,April,26,04:00:00,1.0,1.0,0.0,0.0,216.0
1189,April,26,04:30:00,1.0,2.0,0.0,0.0,347.5
1190,April,26,05:00:00,1.0,3.0,0.0,0.0,227.0
1191,April,26,05:30:00,1.0,3.0,0.0,0.0,301.33
1192,April,26,06:00:00,1.0,2.0,0.0,0.0,244.0
1193,April,26,06:30:00,1.0,7.0,0.0,0.0,353.29
1194,April,26,07:00:00,1.0,5.0,0.0,0.0,231.8
1195,April,26,07:30:00,1.0,15.0,0.0,0.0,219.6
1196,April,26,08:00:00,1.0,37.0,0.0,0.0,249.89
1197,April,26,08:30:00,1.0,34.0,0.0,0.0,261.18
1198,April,26,09:00:00,1.0,92.0,0.0,0.0,263.64
1199,April,26,09:30:00,0.9621,135.0,3.0,0.0222,281.23
1200,April,26,10:00:00,0.9595,149.0,1.0,0.0067,301.93
1201,April,26,10:30:00,0.882,182.0,4.0,0.022,322.28
1202,April,26,11:00:00,0.9257,203.0,1.0,0.0049,298.39
1203,April,26,11:30:00,0.6375,270.0,19.0,0.0704,362.48
1204,April,26,12:00:00,0.9281,280.0,2.0,0.0071,351.13
1205,April,26,12:30:00,0.7739,271.0,10.0,0.0369,334.7
1206,April,26,13:00:00,0.7041,313.0,19.0,0.0607,342.1
1207,April,26,13:30:00,0.571,343.0,40.0,0.1166,327.02
1208,April,26,14:00:00,0.8153,321.0,7.0,0.0218,321.09
1209,April,26,14:30:00,0.9829,294.0,1.0,0.0034,320.98
1210,April,26,15:00:00,0.9652,290.0,3.0,0.0103,317.49
1211,April,26,15:30:00,0.9613,286.0,2.0,0.007,304.45
1212,April,26,16:00:00,0.941,272.0,1.0,0.0037,335.28
1213,April,26,16:30:00,0.7757,279.0,7.0,0.0251,350.53
1214,April,26,17:00:00,0.9373,271.0,0.0,0.0,336.35
1215,April,26,17:30:00,0.8369,239.0,6.0,0.0251,359.69
1216,April,26,18:00:00,0.8782,243.0,5.0,0.0206,360.24
1217,April,26,18:30:00,0.6967,222.0,11.0,0.0495,349.21
1218,April,26,19:00:00,0.9474,192.0,2.0,0.0104,325.67
1219,April,26,19:30:00,0.9521,167.0,0.0,0.0,323.19
1220,April,26,20:00:00,0.6014,160.0,12.0,0.075,275.3
1221,April,26,20:30:00,0.8525,124.0,2.0,0.0161,339.19
1222,April,26,21:00:00,0.7889,97.0,7.0,0.0722,284.53
1223,April,26,21:30:00,0.8621,91.0,4.0,0.044,262.79
1224,April,26,22:00:00,0.7778,74.0,2.0,0.027,278.65
1225,April,26,22:30:00,0.9057,53.0,0.0,0.0,401.28
1226,April,26,23:00:00,1.0,25.0,0.0,0.0,284.12
1227,April,26,23:30:00,0.96,26.0,1.0,0.0385,212.08
1228,April,27,00:00:00,1.0,20.0,0.0,0.0,293.2
1229,April,27,00:30:00,1.0,19.0,0.0,0.0,191.26
1230,April,27,01:00:00,1.0,5.0,0.0,0.0,166.8
1231,April,27,01:30:00,1.0,1.0,0.0,0.0,75.0
1232,April,27,02:00:00,1.0,1.0,0.0,0.0,139.0
1233,April,27,02:30:00,1.0,2.0,0.0,0.0,249.0
1234,April,27,03:30:00,1.0,4.0,0.0,0.0,265.5
1235,April,27,04:00:00,1.0,1.0,0.0,0.0,40.0
1236,April,27,04:30:00,1.0,2.0,0.0,0.0,619.5
1237,April,27,05:00:00,1.0,1.0,0.0,0.0,1167.0
1238,April,27,05:30:00,,0.0,0.0,,
1239,April,27,06:00:00,1.0,2.0,0.0,0.0,326.0
1240,April,27,06:30:00,1.0,3.0,0.0,0.0,155.33
1241,April,27,07:00:00,1.0,9.0,0.0,0.0,207.89
1242,April,27,07:30:00,0.875,8.0,0.0,0.0,352.25
1243,April,27,08:00:00,1.0,15.0,0.0,0.0,249.93
1244,April,27,08:30:00,1.0,19.0,0.0,0.0,318.95
1245,April,27,09:00:00,1.0,71.0,1.0,0.0141,263.11
1246,April,27,09:30:00,1.0,76.0,0.0,0.0,252.71
1247,April,27,10:00:00,0.8625,82.0,2.0,0.0244,259.61
1248,April,27,10:30:00,0.8161,88.0,1.0,0.0114,308.67
1249,April,27,11:00:00,0.8889,99.0,0.0,0.0,288.28
1250,April,27,11:30:00,0.9123,117.0,3.0,0.0256,284.3
1251,April,27,12:00:00,0.7929,140.0,0.0,0.0,279.89
1252,April,27,12:30:00,0.8734,159.0,1.0,0.0063,272.56
1253,April,27,13:00:00,0.9675,155.0,1.0,0.0065,267.47
1254,April,27,13:30:00,0.9556,182.0,2.0,0.011,283.84
1255,April,27,14:00:00,0.9468,190.0,2.0,0.0105,277.81
1256,April,27,14:30:00,0.9485,194.0,0.0,0.0,279.28
1257,April,27,15:00:00,0.9733,227.0,2.0,0.0088,280.71
1258,April,27,15:30:00,0.9866,224.0,0.0,0.0,294.17
1259,April,27,16:00:00,0.9406,219.0,0.0,0.0,278.57
1260,April,27,16:30:00,0.9455,221.0,1.0,0.0045,285.49
1261,April,27,17:00:00,0.7277,209.0,7.0,0.0335,308.66
1262,April,27,17:30:00,0.7581,192.0,6.0,0.0313,297.03
1263,April,27,18:00:00,0.9886,176.0,0.0,0.0,269.43
1264,April,27,18:30:00,0.8774,161.0,6.0,0.0373,295.01
1265,April,27,19:00:00,0.9672,123.0,1.0,0.0081,264.06
1266,April,27,19:30:00,1.0,114.0,0.0,0.0,280.65
1267,April,27,20:00:00,1.0,87.0,0.0,0.0,290.11
1268,April,27,20:30:00,1.0,100.0,0.0,0.0,279.08
1269,April,27,21:00:00,1.0,89.0,0.0,0.0,275.88
1270,April,27,21:30:00,,,,,
1271,April,27,22:00:00,,,,,
1272,April,27,22:30:00,,,,,
1273,April,27,23:00:00,,,,,
1274,April,27,23:30:00,,,,,
1275,April,28,00:00:00,,,,,
1276,April,28,00:30:00,,,,,
1277,April,28,01:00:00,,,,,
1278,April,28,01:30:00,1.0,4.0,0.0,0.0,406.0
1279,April,28,02:00:00,1.0,5.0,0.0,0.0,176.4
1280,April,28,02:30:00,1.0,6.0,0.0,0.0,616.0
1281,April,28,03:30:00,1.0,1.0,0.0,0.0,327.0
1282,April,28,04:00:00,,0.0,0.0,,
1283,April,28,04:30:00,1.0,4.0,0.0,0.0,238.5
1284,April,28,05:00:00,1.0,1.0,0.0,0.0,442.0
1285,April,28,05:30:00,1.0,4.0,0.0,0.0,301.25
1286,April,28,06:30:00,0.5,5.0,1.0,0.2,556.0
1287,April,28,07:00:00,1.0,10.0,0.0,0.0,348.6
1288,April,28,07:30:00,0.8519,27.0,0.0,0.0,279.52
1289,April,28,08:00:00,1.0,74.0,0.0,0.0,264.31
1290,April,28,08:30:00,0.8696,97.0,5.0,0.0515,283.27
1291,April,28,09:00:00,0.825,201.0,1.0,0.005,330.12
1292,April,28,09:30:00,0.9956,229.0,2.0,0.0087,317.39
1293,April,28,10:00:00,0.9697,266.0,2.0,0.0075,345.23
1294,April,28,10:30:00,0.7927,335.0,7.0,0.0209,319.31
1295,April,28,11:00:00,0.9734,340.0,2.0,0.0059,337.51
1296,April,28,11:30:00,0.9603,379.0,1.0,0.0026,327.52
1297,April,28,12:00:00,0.8155,420.0,8.0,0.019,323.2
1298,April,28,12:30:00,0.6186,436.0,6.0,0.0138,344.47
1299,April,28,13:00:00,0.9878,411.0,0.0,0.0,335.21
1300,April,28,13:30:00,0.9933,448.0,1.0,0.0022,322.49
1301,April,28,14:00:00,0.9952,414.0,0.0,0.0,314.19
1302,April,28,14:30:00,0.9527,466.0,1.0,0.0021,325.46
1303,April,28,15:00:00,0.9711,454.0,4.0,0.0088,341.88
1304,April,28,15:30:00,0.9625,428.0,1.0,0.0023,339.3
1305,April,28,16:00:00,0.9742,466.0,0.0,0.0,345.0
1306,April,28,16:30:00,0.9891,462.0,3.0,0.0065,330.43
1307,April,28,17:00:00,0.9711,484.0,0.0,0.0,340.88
1308,April,28,17:30:00,0.9775,446.0,1.0,0.0022,343.61
1309,April,28,18:00:00,0.9861,359.0,0.0,0.0,339.91
1310,April,28,18:30:00,0.9724,329.0,3.0,0.0091,345.89
1311,April,28,19:00:00,0.951,308.0,2.0,0.0065,358.13
1312,April,28,19:30:00,0.9865,299.0,2.0,0.0067,316.45
1313,April,28,20:00:00,0.9184,246.0,1.0,0.0041,314.2
1314,April,28,20:30:00,0.9471,210.0,2.0,0.0095,341.63
1315,April,28,21:00:00,0.9889,180.0,0.0,0.0,317.57
1316,April,28,21:30:00,1.0,132.0,0.0,0.0,341.48
1317,April,28,22:00:00,1.0,108.0,2.0,0.0185,342.09
1318,April,28,22:30:00,1.0,91.0,0.0,0.0,331.0
1319,April,28,23:00:00,1.0,44.0,0.0,0.0,298.45
1320,April,28,23:30:00,1.0,35.0,0.0,0.0,351.46
1321,April,29,00:00:00,1.0,36.0,0.0,0.0,299.64
1322,April,29,00:30:00,1.0,14.0,0.0,0.0,396.36
1323,April,29,01:00:00,1.0,7.0,0.0,0.0,216.29
1324,April,29,01:30:00,1.0,9.0,0.0,0.0,406.22
1325,April,29,02:00:00,1.0,7.0,1.0,0.1429,277.0
1326,April,29,02:30:00,0.6667,3.0,0.0,0.0,390.67
1327,April,29,03:00:00,0.6667,3.0,0.0,0.0,816.0
1328,April,29,03:30:00,1.0,1.0,0.0,0.0,89.0
1329,April,29,04:00:00,1.0,1.0,0.0,0.0,296.0
1330,April,29,04:30:00,0.5,2.0,0.0,0.0,128.0
1331,April,29,05:00:00,1.0,3.0,0.0,0.0,130.0
1332,April,29,05:30:00,1.0,4.0,0.0,0.0,318.25
1333,April,29,06:00:00,1.0,5.0,0.0,0.0,262.6
1334,April,29,06:30:00,0.8,10.0,0.0,0.0,340.9
1335,April,29,07:00:00,0.8947,19.0,0.0,0.0,141.16
1336,April,29,07:30:00,1.0,24.0,0.0,0.0,214.04
1337,April,29,08:00:00,0.9634,83.0,1.0,0.012,249.99
1338,April,29,08:30:00,1.0,109.0,0.0,0.0,246.61
1339,April,29,09:00:00,0.9551,156.0,0.0,0.0,288.51
1340,April,29,09:30:00,0.8577,241.0,2.0,0.0083,303.8
1341,April,29,10:00:00,0.9142,233.0,0.0,0.0,317.81
1342,April,29,10:30:00,0.8233,251.0,2.0,0.008,311.68
1343,April,29,11:00:00,1.0,288.0,0.0,0.0,327.89
1344,April,29,11:30:00,0.9649,316.0,3.0,0.0095,311.36
1345,April,29,12:00:00,0.9737,346.0,4.0,0.0116,321.58
1346,April,29,12:30:00,0.9886,352.0,0.0,0.0,344.86
1347,April,29,13:00:00,0.9971,342.0,0.0,0.0,310.27
1348,April,29,13:30:00,0.9742,389.0,1.0,0.0026,337.02
1349,April,29,14:00:00,0.9879,414.0,0.0,0.0,324.55
1350,April,29,14:30:00,0.9926,412.0,5.0,0.0121,318.03
1351,April,29,15:00:00,0.6978,469.0,9.0,0.0192,313.73
1352,April,29,15:30:00,0.9347,400.0,2.0,0.005,330.9
1353,April,29,16:00:00,0.977,394.0,2.0,0.0051,328.96
1354,April,29,16:30:00,0.9537,371.0,4.0,0.0108,361.53
1355,April,29,17:00:00,0.9969,320.0,2.0,0.0063,325.89
1356,April,29,17:30:00,0.9093,365.0,1.0,0.0027,322.09
1357,April,29,18:00:00,0.954,326.0,0.0,0.0,332.34
1358,April,29,18:30:00,0.9158,297.0,0.0,0.0,300.29
1359,April,29,19:00:00,0.9804,255.0,0.0,0.0,354.59
1360,April,29,19:30:00,0.936,250.0,0.0,0.0,329.44
1361,April,29,20:00:00,0.9608,206.0,2.0,0.0097,330.88
1362,April,29,20:30:00,0.9942,172.0,0.0,0.0,303.26
1363,April,29,21:00:00,0.986,143.0,0.0,0.0,351.41
1364,April,29,21:30:00,1.0,129.0,1.0,0.0078,374.24
1365,April,29,22:00:00,1.0,89.0,0.0,0.0,370.31
1366,April,29,22:30:00,1.0,76.0,0.0,0.0,308.89
1367,April,29,23:00:00,1.0,63.0,0.0,0.0,280.49
1368,April,29,23:30:00,1.0,40.0,0.0,0.0,268.68
1369,April,30,00:00:00,1.0,24.0,0.0,0.0,265.67
1370,April,30,00:30:00,1.0,16.0,0.0,0.0,270.69
1371,April,30,01:00:00,1.0,9.0,1.0,0.1111,322.38
1372,April,30,01:30:00,1.0,5.0,0.0,0.0,208.8
1373,April,30,02:00:00,1.0,3.0,0.0,0.0,190.0
1374,April,30,02:30:00,1.0,4.0,0.0,0.0,145.25
1375,April,30,03:00:00,1.0,3.0,0.0,0.0,522.0
1376,April,30,03:30:00,1.0,1.0,0.0,0.0,94.0
1377,April,30,04:30:00,1.0,1.0,0.0,0.0,357.0
1378,April,30,05:00:00,1.0,1.0,0.0,0.0,638.0
1379,April,30,05:30:00,1.0,1.0,0.0,0.0,317.0
1380,April,30,06:00:00,1.0,2.0,0.0,0.0,134.0
1381,April,30,06:30:00,1.0,3.0,1.0,0.3333,317.5
1382,April,30,07:00:00,0.9412,35.0,1.0,0.0286,220.03
1383,April,30,07:30:00,0.8621,35.0,6.0,0.1714,270.48
1384,April,30,08:00:00,0.8864,88.0,0.0,0.0,292.95
1385,April,30,08:30:00,0.8776,150.0,3.0,0.02,287.63
1386,April,30,09:00:00,0.9944,177.0,0.0,0.0,273.31
1387,April,30,09:30:00,0.9643,252.0,0.0,0.0,294.51
1388,April,30,10:00:00,0.9736,265.0,0.0,0.0,338.69
1389,April,30,10:30:00,0.9889,272.0,1.0,0.0037,331.83
1390,April,30,11:00:00,0.9789,331.0,0.0,0.0,307.75
1391,April,30,11:30:00,0.9747,358.0,2.0,0.0056,362.55
1392,April,30,12:00:00,0.9814,376.0,0.0,0.0,320.1
1393,April,30,12:30:00,0.9825,402.0,1.0,0.0025,357.04
1394,April,30,13:00:00,0.9863,364.0,0.0,0.0,352.5
1395,April,30,13:30:00,0.9977,427.0,1.0,0.0023,328.97
1396,April,30,14:00:00,0.9976,416.0,0.0,0.0,310.35
1397,April,30,14:30:00,0.9928,416.0,0.0,0.0,352.51
1398,April,30,15:00:00,0.9929,423.0,0.0,0.0,304.78
1399,April,30,15:30:00,0.9974,391.0,0.0,0.0,339.0
1400,April,30,16:00:00,0.9978,458.0,1.0,0.0022,329.95
1401,April,30,16:30:00,0.9975,394.0,0.0,0.0,323.35
1402,April,30,17:00:00,0.9973,374.0,0.0,0.0,323.71
1403,April,30,17:30:00,0.9783,368.0,0.0,0.0,336.78
1404,April,30,18:00:00,0.9765,342.0,1.0,0.0029,341.53
1405,April,30,18:30:00,0.9897,293.0,1.0,0.0034,322.94
1406,April,30,19:00:00,0.9378,245.0,4.0,0.0163,346.44
1407,April,30,19:30:00,0.8056,254.0,2.0,0.0079,312.08
1408,April,30,20:00:00,0.9952,209.0,2.0,0.0096,273.0
1409,April,30,20:30:00,0.9949,195.0,0.0,0.0,305.52
1410,April,30,21:00:00,0.9856,139.0,0.0,0.0,308.69
1411,April,30,21:30:00,1.0,116.0,0.0,0.0,299.48
1412,April,30,22:00:00,1.0,101.0,0.0,0.0,288.85
1413,April,30,22:30:00,0.9855,70.0,1.0,0.0143,304.77
1414,April,30,23:00:00,0.9848,66.0,0.0,0.0,250.24
1415,April,30,23:30:00,1.0,33.0,0.0,0.0,312.06
1416,May,1,00:00:00,1.0,24.0,1.0,0.0417,211.52
1417,May,1,00:30:00,1.0,9.0,0.0,0.0,257.44
1418,May,1,01:00:00,1.0,14.0,0.0,0.0,258.43
1419,May,1,01:30:00,1.0,5.0,0.0,0.0,286.8
1420,May,1,02:00:00,1.0,3.0,0.0,0.0,157.0
1421,May,1,02:30:00,1.0,4.0,0.0,0.0,458.0
1422,May,1,03:00:00,1.0,2.0,0.0,0.0,1240.0
1423,May,1,03:30:00,1.0,4.0,0.0,0.0,168.0
1424,May,1,04:00:00,1.0,1.0,0.0,0.0,351.0
1425,May,1,04:30:00,1.0,1.0,0.0,0.0,79.0
1426,May,1,05:00:00,1.0,1.0,0.0,0.0,145.0
1427,May,1,,,,,,
1428,May,1,,,,,,
1429,May,1,,,,,,
1430,May,1,07:00:00,0.7407,28.0,1.0,0.0357,265.48
1431,May,1,07:30:00,0.8889,37.0,1.0,0.027,258.22
1432,May,1,08:00:00,0.9462,94.0,1.0,0.0106,281.8
1433,May,1,08:30:00,0.9015,134.0,2.0,0.0149,282.14
1434,May,1,09:00:00,0.9344,184.0,1.0,0.0054,330.09
1435,May,1,09:30:00,0.9198,239.0,2.0,0.0084,323.49
1436,May,1,10:00:00,0.9485,293.0,2.0,0.0068,310.24
1437,May,1,10:30:00,0.7818,324.0,17.0,0.0525,330.11
1438,May,1,11:00:00,0.9589,343.0,2.0,0.0058,344.7
1439,May,1,11:30:00,0.8682,391.0,4.0,0.0102,319.76
1440,May,1,12:00:00,0.8581,435.0,5.0,0.0115,352.02
1441,May,1,12:30:00,0.7457,417.0,8.0,0.0192,346.7
1442,May,1,13:00:00,0.8469,435.0,4.0,0.0092,338.3
1443,May,1,13:30:00,0.7643,444.0,7.0,0.0158,322.14
1444,May,1,14:00:00,0.8912,433.0,1.0,0.0023,326.18
1445,May,1,14:30:00,0.9419,434.0,4.0,0.0092,357.64
1446,May,1,15:00:00,0.9176,439.0,2.0,0.0046,349.96
1447,May,1,15:30:00,0.9287,450.0,1.0,0.0022,350.26
1448,May,1,16:00:00,0.9478,481.0,2.0,0.0042,326.12
1449,May,1,16:30:00,0.9948,383.0,1.0,0.0026,358.31
1450,May,1,17:00:00,0.9916,359.0,1.0,0.0028,345.12
1451,May,1,17:30:00,0.9804,358.0,1.0,0.0028,339.69
1452,May,1,18:00:00,0.9541,372.0,2.0,0.0054,318.65
1453,May,1,18:30:00,0.8781,323.0,3.0,0.0093,324.09
1454,May,1,19:00:00,0.9014,288.0,4.0,0.0139,330.98
1455,May,1,19:30:00,0.8304,292.0,3.0,0.0103,346.12
1456,May,1,20:00:00,0.8744,228.0,5.0,0.0219,328.83
1457,May,1,20:30:00,0.9596,199.0,1.0,0.005,355.57
1458,May,1,21:00:00,0.8214,170.0,2.0,0.0118,353.67
1459,May,1,21:30:00,0.9355,124.0,0.0,0.0,356.76
1460,May,1,22:00:00,0.9604,101.0,0.0,0.0,289.64
1461,May,1,22:30:00,1.0,79.0,0.0,0.0,317.47
1462,May,1,23:00:00,0.973,74.0,0.0,0.0,300.93
1463,May,1,23:30:00,1.0,42.0,0.0,0.0,292.31
1464,May,2,00:00:00,0.9677,31.0,0.0,0.0,300.9
1465,May,2,00:30:00,1.0,26.0,0.0,0.0,247.62
1466,May,2,01:00:00,1.0,12.0,0.0,0.0,314.67
1467,May,2,01:30:00,1.0,6.0,0.0,0.0,203.83
1468,May,2,02:00:00,1.0,6.0,0.0,0.0,235.5
1469,May,2,02:30:00,1.0,2.0,0.0,0.0,732.0
1470,May,2,03:00:00,1.0,3.0,0.0,0.0,438.67
1471,May,2,03:30:00,1.0,3.0,0.0,0.0,367.67
1472,May,2,04:00:00,1.0,2.0,0.0,0.0,305.5
1473,May,2,04:30:00,0.75,4.0,0.0,0.0,341.75
1474,May,2,05:00:00,1.0,4.0,0.0,0.0,242.5
